round,evaluated,lr,accuracy,accuracy_std,accuracy_min,accuracy_max,precision_macro,precision_macro_std,precision_macro_min,precision_macro_max,precision_micro,precision_micro_std,precision_micro_min,precision_micro_max,precision_weighted,precision_weighted_std,precision_weighted_min,precision_weighted_max,recall_macro,recall_macro_std,recall_macro_min,recall_macro_max,recall_micro,recall_micro_std,recall_micro_min,recall_micro_max,recall_weighted,recall_weighted_std,recall_weighted_min,recall_weighted_max,f1_macro,f1_macro_std,f1_macro_min,f1_macro_max,f1_micro,f1_micro_std,f1_micro_min,f1_micro_max,f1_weighted,f1_weighted_std,f1_weighted_min,f1_weighted_max,global_accuracy,global_precision_macro,global_precision_micro,global_precision_weighted,global_recall_macro,global_recall_micro,global_recall_weighted,global_f1_macro,global_f1_micro,global_f1_weighted,loss_client_mean,ce_client_mean,kd_client_mean,gnorm_client_mean,n_selected,tau,n_selected_next,select_metric,comm_down_mib,comm_up_mib,comm_saving,steps,skipped,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
38,100,0.00014941707170162489,0.5197412441922908,0.05457723481743798,0.38952405847485766,0.6445805137890317,0.5819227412269925,0.04851494539569695,0.4433616948840941,0.6874276297558358,0.5197412441922908,0.05457723481743798,0.38952405847485766,0.6445805137890317,0.664166685737614,0.03061225818863826,0.5674939667379997,0.728941409474928,0.6003618621114918,0.05228365790583687,0.406833530502529,0.6822008722893037,0.5197412441922908,0.05457723481743798,0.38952405847485766,0.6445805137890317,0.519741244192291,0.05457723481743798,0.3895240584748576,0.6445805137890318,0.5192932076184212,0.052752574046050084,0.34980840083856823,0.6387472003187201,0.5197412441922908,0.05457723481743798,0.38952405847485766,0.6445805137890317,0.504340873750277,0.06910302227475958,0.34442259798259955,0.6482337941662225,0.5296311064520478,0.5444562152675927,0.5296311064520478,0.6599301979552799,0.6956099025948591,0.5296311064520478,0.5296311064520478,0.5622493326518067,0.5296311064520478,0.49794286756095363,0.04100903241504704,0.022607785689671762,0.018401249809378625,0.6610421530206607,45,0.5197412441922908,48,accuracy,68.3759880065918,68.3759880065918,0.55,168200,59,557.1159609730021,1358.988700081005,7.047455787658691,7.311028003692627,compiled,1919.1747046759992
39,100,0.00012808425060727857,0.5274601162698745,0.0555575663899124,0.41796790605038797,0.6406794207748977,0.5879886226752835,0.0459548478581895,0.44945044309196264,0.6946178137712763,0.5274601162698745,0.0555575663899124,0.41796790605038797,0.6406794207748977,0.668715425586326,0.027792976460981705,0.5900272854927668,0.739813651377693,0.6098196949365544,0.04929535904238706,0.4361901189364766,0.6946002553239581,0.5274601162698745,0.0555575663899124,0.41796790605038797,0.6406794207748977,0.5274601162698745,0.0555575663899124,0.4179679060503879,0.6406794207748977,0.5294213986301988,0.0510997214492467,0.35351900684793774,0.6338766167327985,0.5274601162698745,0.0555575663899124,0.41796790605038797,0.6406794207748977,0.5124294718151308,0.07025246086228752,0.34628227337546513,0.6503333548495109,0.5547473953762091,0.5629630328020283,0.5547473953762091,0.6694820032118185,0.710772319847041,0.5547473953762091,0.5547473953762091,0.5878911509330254,0.5547473953762091,0.529926082106368,0.042110945622518485,0.0237451844992963,0.018365763940265484,0.6950354699834009,48,0.5274601162698745,49,accuracy,72.93438720703125,72.93438720703125,0.52,168200,59,736.1330420349999,1362.2314068800001,7.0112128257751465,7.330869197845459,compiled,2101.567199739
40,100,0.00010830025717536152,0.5385997175259631,0.05529750295260471,0.41882198160582745,0.681949920191188,0.597838691383669,0.04264852265838493,0.5034385031189871,0.6933867081673022,0.5385997175259631,0.05529750295260471,0.41882198160582745,0.681949920191188,0.6751739629684245,0.025247350982266444,0.6087098833778876,0.7348507352544935,0.6240715879431284,0.04186046510350911,0.47633561679243025,0.7062066291669844,0.5385997175259631,0.05529750295260471,0.41882198160582745,0.681949920191188,0.5385997175259631,0.05529750295260471,0.41882198160582745,0.681949920191188,0.5444383127025414,0.04459132332807682,0.4448743300467263,0.6462082306119759,0.5385997175259631,0.05529750295260471,0.41882198160582745,0.681949920191188,0.5241183635002467,0.06853992128570614,0.34256370840132044,0.6736878029780489,0.5609647420400967,0.5822639623119643,0.5609647420400967,0.6770430821485692,0.7138798821964111,0.5609647420400967,0.5609647420400967,0.6012115930720504,0.5609647420400967,0.5391954159238449,0.04534306474698502,0.02558762498855893,0.019755442281691883,0.7710430972086868,49,0.5385997175259631,52,accuracy,74.45385360717773,74.45385360717773,0.51,168200,66,630.4371687729999,1360.6305276280004,7.151613235473633,7.311028003692627,compiled,1994.3400908560002
41,100,9.01463880785389e-05,0.545504867747455,0.05811157414411797,0.4251885661482958,0.675245366679605,0.6042674938552196,0.045623262471076696,0.5016990579407296,0.7169383513884554,0.545504867747455,0.05811157414411797,0.4251885661482958,0.675245366679605,0.6794915874727717,0.028162289897428004,0.596270562918942,0.7415539983350792,0.6329841960942977,0.040754201947901095,0.4968688610950467,0.7127411075911922,0.545504867747455,0.05811157414411797,0.4251885661482958,0.675245366679605,0.545504867747455,0.05811157414411797,0.4251885661482958,0.6752453666796049,0.5545349773897715,0.04755534899009225,0.4528712360407883,0.6679209986737882,0.545504867747455,0.05811157414411797,0.4251885661482958,0.675245366679605,0.531660995758535,0.07061105059643097,0.35748123829076095,0.6673865650785249,0.5661986612637475,0.5759037564574623,0.5661986612637475,0.6755155483797775,0.7155663148068556,0.5661986612637475,0.5661986612637475,0.5993547606917959,0.5661986612637475,0.5422136825407469,0.05046853588014785,0.028648790266157725,0.02181974563431547,0.8629697915094505,52,0.545504867747455,46,accuracy,79.01225280761719,79.01225280761719,0.48,168200,78,598.7447858229998,1359.2074939220001,7.150234222412109,7.310853481292725,compiled,1960.8680814190002
42,100,7.369724145892235e-05,0.5499799997082149,0.05491224048261156,0.4311525987044554,0.6633317978992027,0.6088281293740416,0.043986061075935175,0.5060964181221401,0.7044021556114647,0.5499799997082149,0.05491224048261156,0.4311525987044554,0.6633317978992027,0.6821683636145166,0.02625326526324185,0.6119410571277637,0.739827245189382,0.6386967973938171,0.03960873811067625,0.4917404797805075,0.7074211159607688,0.5499799997082149,0.05491224048261156,0.4311525987044554,0.6633317978992027,0.5499799997082149,0.05491224048261157,0.4311525987044554,0.6633317978992028,0.5604957009995077,0.046542416386344244,0.426174058343387,0.6545590884986552,0.5499799997082149,0.05491224048261156,0.4311525987044554,0.6633317978992027,0.536603224435247,0.06699098622660857,0.3615591944799946,0.6623911321218849,0.5622333569332378,0.5778983707675858,0.5622333569332378,0.6741691173975844,0.7152548081210783,0.5622333569332378,0.5622333569332377,0.600940738576234,0.5622333569332378,0.540773407338896,0.04936212698498146,0.02839986522520204,0.02096225619522848,0.8738327038304573,46,0.5499799997082149,44,accuracy,69.89545440673828,69.89545440673828,0.54,168200,74,558.1480747719997,1359.8417458599988,7.047281265258789,7.310853481292725,compiled,1921.2985746220002
43,100,5.902041038830258e-05,0.5566860855564216,0.0526652382122109,0.4299925204502821,0.6744452806680356,0.6159038541577371,0.042002371204325525,0.5026874644336587,0.7096103826240697,0.5566860855564216,0.0526652382122109,0.4299925204502821,0.6744452806680356,0.6855391959524348,0.025430396006767053,0.6071130312837956,0.7440679343067444,0.6451166540645151,0.038562045882470336,0.5027301479855735,0.7223259513388658,0.5566860855564216,0.0526652382122109,0.4299925204502821,0.6744452806680356,0.5566860855564216,0.0526652382122109,0.42999252045028213,0.6744452806680356,0.5701377843068244,0.04270120945244863,0.47883373001615326,0.6660981362452684,0.5566860855564216,0.0526652382122109,0.4299925204502821,0.6744452806680356,0.5444112416864932,0.06462712838068863,0.3564354758972881,0.6823132901735207,0.5645287953371619,0.5867674931981323,0.5645287953371619,0.6776231558939597,0.722356065019099,0.5645287953371619,0.5645287953371619,0.6109230539763701,0.5645287953371619,0.5442432642528734,0.05560887694201315,0.031978594929545745,0.023630284055840608,0.9522821709690185,44,0.5566860855564216,49,accuracy,66.85652160644531,66.85652160644531,0.56,168200,72,668.2501517180008,1360.4461646529999,7.047281265258789,7.310853481292725,compiled,2032.1208979229996
44,100,4.617620511371929e-05,0.5617259964671696,0.049945545778838314,0.43239742474521997,0.6619043738314074,0.6193793131591229,0.043828149814428216,0.4721005310282249,0.7412543408665284,0.5617259964671696,0.049945545778838314,0.43239742474521997,0.6619043738314074,0.6878264372824178,0.02683264490138537,0.5845014966743403,0.7658117855348104,0.6506074648766288,0.041934868798796744,0.4734984427679478,0.7182190462054299,0.5617259964671696,0.049945545778838314,0.43239742474521997,0.6619043738314074,0.5617259964671696,0.049945545778838314,0.43239742474521997,0.6619043738314074,0.5765218869377001,0.04513208967051744,0.4180576343927661,0.687307592341055,0.5617259964671696,0.049945545778838314,0.43239742474521997,0.6619043738314074,0.5505026176987863,0.060489788339945824,0.35738220021666406,0.6640023688485952,0.5730649975565317,0.5995965317361268,0.5730649975565317,0.683461273638736,0.7233754917438082,0.5730649975565317,0.5730649975565317,0.6200265220278784,0.5730649975565317,0.5550249506987761,0.06347348417500669,0.03656169326633459,0.026911790295992163,1.0873562847808338,49,0.5617259964671696,44,accuracy,74.45385360717773,74.45385360717773,0.51,168200,74,636.3720942339987,1359.156283626,7.047281265258789,7.310853481292725,compiled,1998.4678941769998
45,100,3.521740522971908e-05,0.5694339990835716,0.04805914972967812,0.4531349851036251,0.741646279651155,0.62444932233734,0.03963186263275226,0.5317126422890017,0.7341342806318547,0.5694339990835716,0.04805914972967812,0.4531349851036251,0.741646279651155,0.6916092926179062,0.023699057464830434,0.62527816593319,0.7627280465333361,0.6574477158741128,0.03641773998980936,0.5047820183761137,0.7200028530957481,0.5694339990835716,0.04805914972967812,0.4531349851036251,0.741646279651155,0.5694339990835716,0.04805914972967812,0.45313498510362504,0.741646279651155,0.5846982614648664,0.0395318435436553,0.4864887698788693,0.6891526452097683,0.5694339990835716,0.04805914972967812,0.4531349851036251,0.741646279651155,0.5588894449703067,0.0568335650773794,0.38734016000720833,0.7251571207949811,0.5794241480826324,0.6009321171585276,0.5794241480826324,0.6838053376966968,0.7249067886798284,0.5794241480826324,0.5794241480826324,0.6235285307542628,0.5794241480826324,0.5648424546653158,0.06317312155878424,0.03699970271305902,0.026173421917393695,1.0928768581139248,44,0.5694339990835716,42,accuracy,66.85652160644531,66.85652160644531,0.56,168200,76,597.178739637,1359.315087125,7.047281265258789,7.310853481292725,compiled,1959.6354040369988
46,100,2.618904279568042e-05,0.5739360858584286,0.05323076063929263,0.42460620389109427,0.745109044475211,0.6275523613177499,0.044271060686303376,0.535117595927795,0.7633080710917785,0.5739360858584286,0.05323076063929263,0.42460620389109427,0.745109044475211,0.6929122996743837,0.02715468048721473,0.6255024519878175,0.7727534209495381,0.6603200715582599,0.03629431720610212,0.5316355801399342,0.7333350451467147,0.5739360858584286,0.05323076063929263,0.42460620389109427,0.745109044475211,0.5739360858584286,0.053230760639292635,0.42460620389109427,0.745109044475211,0.5887626451717578,0.04571997354138519,0.45988626063281324,0.7327127566025948,0.5739360858584286,0.05323076063929263,0.42460620389109427,0.745109044475211,0.5638506335079989,0.061463156917296216,0.3905133503991209,0.7487849328849361,0.5793762916022657,0.5961086919449194,0.5793762916022657,0.6803490090762865,0.7168804805424096,0.5793762916022657,0.5793762916022656,0.6149449202803414,0.5793762916022657,0.5645878770562567,0.08065615163846734,0.04638859241770969,0.034267568307756846,1.2834158807788156,42,0.5739360858584286,47,accuracy,63.817588806152344,63.817588806152344,0.5800000000000001,168200,71,593.664700121999,1359.1797950070013,7.047281265258789,7.310853481292725,compiled,1955.963398203001
47,100,1.9128217289422665e-05,0.5860719586765333,0.05068228418796003,0.46521591217750424,0.7364013023281574,0.6363142266345347,0.04592552906170883,0.5270500198900694,0.7577206210567395,0.5860719586765333,0.05068228418796003,0.46521591217750424,0.7364013023281574,0.6986188405427616,0.027643096399553205,0.639339084712759,0.76794062490332,0.6696535379003421,0.03632030143549091,0.5552454461360639,0.7315986131745984,0.5860719586765333,0.05068228418796003,0.46521591217750424,0.7364013023281574,0.5860719586765333,0.05068228418796003,0.4652159121775042,0.7364013023281574,0.6016584742507703,0.04623859807853389,0.49413034479851875,0.7224438214512963,0.5860719586765333,0.05068228418796003,0.46521591217750424,0.7364013023281574,0.577954644201049,0.058648753632973866,0.40567317567288663,0.7403788176717233,0.6053287215173794,0.6224461865545838,0.6053287215173794,0.6947318558872124,0.7317601881044554,0.6053287215173794,0.6053287215173794,0.6443046991211341,0.6053287215173794,0.5969269327780822,0.0994009404221948,0.0565157609571996,0.04288518369922986,1.5109498749514767,47,0.5860719586765333,48,accuracy,71.41492080688477,71.41492080688477,0.53,168200,81,591.4459165269982,1359.124632195002,7.047281265258789,7.311028003692627,compiled,1953.3857859179989
