round,cid,n_k,rank,seed,lr,steps,applied,skipped,nonfinite,sec,vram_gb,loss,gnorm
1,0,1666026,0,42010133,0.001,3254,3253,1,0,26.980844649999995,6.77753210067749,0.2276686754294113,1.125999753232593
1,1,419109,1,42010134,0.001,819,819,0,0,8.621454277999874,6.743488311767578,0.6005219959077381,2.0055946657509156
1,2,1452665,0,42010135,0.001,2838,2838,0,0,23.657366504999914,6.751366138458252,0.37533365025160764,1.4322316208047041
1,3,1030182,1,42010136,0.001,2013,2013,0,0,19.623317073000067,6.729650974273682,0.3234259296991431,1.3341547761813835
1,4,255412,1,42010137,0.001,499,499,0,0,6.869415382999932,6.758311748504639,0.3917483098521261,0.9673556708142849
1,5,254243,0,42010138,0.001,497,497,0,0,10.956331859999864,6.740959167480469,0.6870546398508237,1.685837559536909
1,6,1507617,1,42010139,0.001,2945,2942,3,0,20.357897856000022,6.753062725067139,0.22917259314852778,1.4731519998619136
1,7,501937,0,42010140,0.001,981,981,0,0,15.014116653999963,6.721496105194092,0.33804996346601046,1.3952138980472732
1,8,885547,1,42010141,0.001,1730,1730,0,0,13.611897460000023,6.747178554534912,0.19581432893786127,0.8181251128973989
1,9,1022203,0,42010142,0.001,1997,1997,0,0,19.56836105399998,6.739081859588623,0.2801918942867426,1.2780908423181647
1,10,906905,0,42010143,0.001,1772,1772,0,0,19.362361781999994,6.724099159240723,0.4687653965659389,1.8845052267035836
1,11,2630929,0,42010144,0.001,5139,5137,2,0,32.47541044399998,6.794588088989258,0.13220194645236155,0.8763105746301343
1,12,785960,1,42010145,0.001,1536,1536,0,0,17.32363897999994,6.718661308288574,0.3580341736475627,1.6352631251017253
1,13,686747,1,42010146,0.001,1342,1342,0,0,17.046287671000073,6.718379974365234,0.18315180225628144,0.6405419066837044
1,14,655390,0,42010147,0.001,1281,1281,0,0,15.5414073930001,6.712769508361816,0.4176807746023614,1.434572504238632
1,15,869343,1,42010148,0.001,1698,1697,1,0,13.63759585799994,6.769687652587891,0.21443488278948145,1.0505256720269225
1,16,713588,0,42010149,0.001,1394,1393,1,0,12.191388747999895,6.750579833984375,0.556573587104047,2.085713164034458
1,17,712456,0,42010150,0.001,1392,1392,0,0,11.75560516600001,6.7392473220825195,0.42088738803205816,1.4819011468996948
1,18,583299,1,42010151,0.001,1140,1140,0,0,13.946645146000037,6.712881088256836,0.4166559319747122,1.3872584292763157
1,19,1507452,0,42010152,0.001,2945,2944,1,0,24.687385973000005,6.7525739669799805,0.15933444188988727,0.9009601758873981
1,20,920858,1,42010153,0.001,1799,1799,0,0,13.79785686799994,6.744987487792969,0.28861442256331643,1.2134926304544191
1,21,1063613,0,42010154,0.001,2078,2078,0,0,21.353037515999972,6.731155872344971,0.23743468827072306,0.9503718973697666
1,22,296017,0,42010155,0.001,579,579,0,0,10.06199768800002,6.701291084289551,0.6618819953246438,1.7187900576155009
1,23,349854,1,42010156,0.001,684,684,0,0,13.091501034999965,6.716403961181641,0.4303870396307337,1.218867876376325
1,24,747499,1,42010157,0.001,1460,1460,0,0,12.439355625999951,6.770698547363281,0.3730998418102526,1.2928655755029965
1,25,199063,0,42010158,0.001,389,389,0,0,6.078670713000065,6.752823829650879,0.9114705455946739,1.8015794141127088
1,26,1002191,1,42010159,0.001,1958,1957,1,0,21.20977273699998,6.73057746887207,0.20983393946410323,0.9691699168849004
1,27,1468121,1,42010160,0.001,2868,2867,1,0,20.484351147999973,6.752497673034668,0.25393748075487227,1.4466339420016567
1,28,556903,0,42010161,0.001,1088,1088,0,0,10.776685754000027,6.747305393218994,0.38048696517944336,1.3617350634406595
1,29,684357,0,42010162,0.001,1337,1337,0,0,12.051537152000037,6.742852687835693,0.4383832522087696,1.6277143981979245
1,30,699268,1,42010163,0.001,1366,1366,0,0,11.581784100999926,6.753078937530518,0.6202819288038753,2.0935256980348647
1,31,530503,1,42010164,0.001,1037,1037,0,0,13.053080382999951,6.707145690917969,0.4654166388074825,1.4623186484827024
1,32,536534,0,42010165,0.001,1048,1048,0,0,10.017018844999939,6.765763759613037,0.26448175561337073,0.7662117062634184
1,33,473056,0,42010166,0.001,924,924,0,0,9.736425432000033,6.766888618469238,0.47181113767417476,1.5776150525906385
1,34,968365,0,42010167,0.001,1892,1892,0,0,20.628672285999983,6.727721214294434,0.3426231077811179,1.3135499853412393
1,35,771613,0,42010168,0.001,1508,1508,0,0,9.745965457000011,6.7183356285095215,0.43596169550159564,1.5879961818219497
1,36,552346,1,42010169,0.001,1079,1079,0,0,10.151970693000067,6.755621910095215,0.3663669193752172,1.568846298656163
1,37,402818,0,42010170,0.001,787,786,1,0,8.774824968999837,6.75054407119751,0.6020158762846891,1.8717581479604009
1,38,662207,1,42010171,0.001,1294,1294,0,0,16.824224714000138,6.725010395050049,0.5093442277156588,1.7246989938538446
1,39,691766,0,42010172,0.001,1352,1352,0,0,14.483079320000115,6.714407444000244,0.4899891960550342,1.6089723124306583
1,40,594939,1,42010173,0.001,1162,1162,0,0,14.458092281999825,6.7721171379089355,0.5549516530127205,2.097473249583154
1,41,1353286,0,42010174,0.001,2644,2643,1,0,21.60222231099999,6.745053291320801,0.21947856532142687,1.030289233204455
