round,lr,n_params,sparsity,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,loss_client_mean,loss_client_std,loss_client_min,loss_client_max,gnorm_client_mean,gnorm_client_std,gnorm_client_min,gnorm_client_max,sec_client_mean,steps,applied,skipped,model_mib,comm_mib,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
1,0.001,35891,0.7,0.48966648493594156,0.45279420946945004,0.48966648493594156,0.5679547646415771,0.21138271251727161,0.48966648493594156,0.4896664849359415,0.18066663030129937,0.48966648493594156,0.4420270594370075,0.39070441214935064,0.1693797388207066,0.11157085401896338,0.9114705455946739,1.401641130885963,0.380914725739935,0.6359197809832737,2.097473249583154,16.072462629819974,84098,84083,15,0.14063262939453125,14.063262939453125,402.3056931630001,5.64275932999999,6.794588088989258,6.9698286056518555,compiled,407.97776271700013
2,0.0009989829694114164,35891,0.7,0.6982136894995356,0.7282500755505081,0.6982136894995356,0.7569884878629846,0.5845126233234887,0.6982136894995356,0.6982136894995356,0.6036927925934638,0.6982136894995356,0.6994229223430943,0.2669841550712046,0.11084637253650859,0.07663079012001686,0.5933021604248675,1.4779577360554617,0.4068894064246114,0.6582517379638874,2.2889364053914836,10.905355179839999,84098,84077,21,0.14063262939453125,14.063262939453125,273.9343319929999,4.111268809999956,6.79486608505249,6.731127738952637,compiled,278.07004997600006
3,0.0009959360568425068,35891,0.7,0.6955839991346805,0.7171214704277049,0.6955839991346805,0.7577332987905447,0.6848354205779457,0.6955839991346805,0.6955839991346806,0.6805535226544738,0.6955839991346805,0.7064184507362894,0.21454621658570858,0.08527760337854491,0.06378594600793087,0.45189711857577525,1.364004238167209,0.3636458144670025,0.6470419975680096,2.158717916017058,9.396701550900001,84098,84048,50,0.14063262939453125,14.063262939453125,235.53843322099988,4.020423130999916,6.80280065536499,6.731127738952637,compiled,239.58308263499998
4,0.0009908717827105773,35891,0.7,0.7090637293133394,0.7176589445160731,0.7090637293133394,0.7588338391343148,0.7193622263698629,0.7090637293133394,0.7090637293133395,0.7098210765600758,0.7090637293133394,0.7204920386757401,0.1846894247631225,0.07183100513724103,0.05627082845724647,0.3797351670449068,1.2966480927817456,0.3459297483324892,0.6144176808927342,2.099556573325238,9.35979460170001,84098,84054,44,0.14063262939453125,14.063262939453125,234.4210615940001,3.9858557150000706,6.80280065536499,6.731127738952637,compiled,238.43063703200005
5,0.0009838109572043196,35891,0.7,0.7135924391593131,0.7254665818501485,0.7135924391593131,0.762058468387286,0.7363922823183207,0.7135924391593131,0.7135924391593131,0.7206642701764899,0.7135924391593131,0.7205861580073609,0.1626077366009239,0.0623529111955381,0.05059663126291322,0.3336758957695715,1.299468264658205,0.3551153963459378,0.622976726605544,2.114401614010989,9.366271291779972,84098,84043,55,0.14063262939453125,14.063262939453125,234.65565287100003,3.976816771000358,6.80280065536499,6.731127738952637,compiled,238.65666087199975
6,0.000974782594770281,35891,0.7,0.7086572744684376,0.7316706371730659,0.7086572744684376,0.7651209828058851,0.7507746331772154,0.7086572744684376,0.7086572744684376,0.7263782743404267,0.7086572744684376,0.7103547543538296,0.1468098379327665,0.05559615754614418,0.04606117689905088,0.3009669117091857,1.3177490911144063,0.36058111483188493,0.6176893670368457,2.0772305933261546,9.315505879100002,84098,84024,74,0.14063262939453125,14.063262939453125,233.48832326000002,3.974685034000231,6.80280065536499,6.731127738952637,compiled,237.48590380199994
7,0.0009638237948862808,35891,0.7,0.7107135233957323,0.7373908252467918,0.7107135233957323,0.7679553605805086,0.7569976254192745,0.7107135233957323,0.7107135233957323,0.7307557429964475,0.7107135233957323,0.7092711520889434,0.13643099708645923,0.05107256533167189,0.04338856426480716,0.2758122866915673,1.3173394843930901,0.3571269780364986,0.6277893794098128,2.0558298060621336,9.26864496436002,84098,84019,79,0.14063262939453125,14.063262939453125,232.0692309860001,3.991175688000112,6.80280065536499,6.731127738952637,compiled,236.08425768000006
8,0.0009509795896116975,35891,0.7,0.703169297735422,0.739232437119723,0.703169297735422,0.7672704319692434,0.758246242208743,0.703169297735422,0.703169297735422,0.7271542795088515,0.703169297735422,0.6960573671568702,0.1287019046869147,0.04788114601154894,0.041203994729953154,0.2565456459380552,1.2922900163975333,0.3459717141536143,0.6221851507603678,1.9914638485726723,9.34031177064001,84098,84006,92,0.14063262939453125,14.063262939453125,233.85230293999984,4.001988671000163,6.80280065536499,6.731127738952637,compiled,237.87914035799986
9,0.0009363027585410778,35891,0.7,0.7044001849954973,0.737564000142606,0.7044001849954973,0.768086801552992,0.7619188920322124,0.7044001849954973,0.7044001849954973,0.7269381566554687,0.7044001849954973,0.6961811490740792,0.12270482710560948,0.04554886033943661,0.03928548945350184,0.24252508104461984,1.2638914538472605,0.33802975052389655,0.5947197658618729,1.913114754685209,9.291057813460029,84098,84005,93,0.14063262939453125,14.063262939453125,232.9540362570001,3.9836578790000203,6.80280065536499,6.731127738952637,compiled,236.9606726259999
10,0.0009198536119214611,35891,0.7,0.7010159419693248,0.7388457629956889,0.7010159419693248,0.7677424451383081,0.760130185067633,0.7010159419693248,0.7010159419693248,0.7251326006200547,0.7010159419693248,0.6907401076152333,0.11784911218815124,0.04357288425550375,0.03819328737101192,0.23511333613432656,1.2325584251953912,0.3284851756161111,0.5866199901374725,1.887302969208211,9.308012915359987,84098,84001,97,0.14063262939453125,14.063262939453125,233.0642449679999,3.963026870000249,6.80280065536499,6.731127738952637,compiled,237.04932065399998
11,0.0009016997428246386,35891,0.7,0.7032686347791349,0.7399491130076021,0.7032686347791349,0.7682355195665121,0.7607698928084425,0.7032686347791349,0.7032686347791349,0.7266723010619442,0.7032686347791349,0.693855010933004,0.11388104062135868,0.04183497016326384,0.03726752721750749,0.22353256854814352,1.209814880988809,0.325391769315509,0.5698649312853156,1.8556495286152859,9.21981274362005,84098,84000,98,0.14063262939453125,14.063262939453125,230.8423591159999,3.953298765999989,6.80280065536499,6.731127738952637,compiled,234.8188160650002
12,0.0008819157493927215,35891,0.7,0.7065972156077546,0.7422590865554658,0.7065972156077546,0.7688929932559252,0.7650056536073595,0.7065972156077546,0.7065972156077546,0.7316052786263558,0.7065972156077546,0.6981966898778353,0.11062450863617598,0.0405928188888573,0.03621214726793989,0.21833569241553238,1.1852288499515151,0.315011890881804,0.5643636247157525,1.7931480967054618,9.30580961403999,84098,84008,90,0.14063262939453125,14.063262939453125,233.100409914,3.9979853560002994,6.80280065536499,6.731127738952637,compiled,237.12431020999975
13,0.0008605829282983752,35891,0.7,0.7105443065981635,0.7398705265914589,0.7105443065981635,0.7668510375822526,0.7639230598758007,0.7105443065981635,0.7105443065981634,0.7305919065234414,0.7105443065981635,0.7032923739213023,0.10780696772712828,0.039608571967290326,0.03528976966014871,0.2138477404093005,1.169890730872722,0.3084015965553327,0.5578737067072541,1.7628234684292523,9.413734307320038,84098,84004,94,0.14063262939453125,14.063262939453125,235.77407414399977,4.005610331000298,6.80280065536499,6.731127738952637,compiled,239.80407482099963
14,0.0008377889406793518,35891,0.7,0.708086434936606,0.7367121333077202,0.708086434936606,0.7636343110811993,0.7584639896181076,0.708086434936606,0.708086434936606,0.7237370314316415,0.708086434936606,0.6995421493618128,0.10546572826226037,0.038703491959213396,0.03464606235953,0.20898805205354987,1.1563425924545814,0.30771913627947667,0.5437625265870419,1.7396743192700697,9.47144271094,84098,84008,90,0.14063262939453125,14.063262939453125,237.2179217920002,3.977746757999739,6.80280065536499,6.731127738952637,compiled,241.2192561410002
15,0.0008136274519200731,35891,0.7,0.7119826029148965,0.7391226345397267,0.7119826029148965,0.7633862499031434,0.7649226425507933,0.7119826029148965,0.7119826029148965,0.7309787423308707,0.7119826029148965,0.7038486749595598,0.10359990470640482,0.038041909321436536,0.03380137969390457,0.2026541208483509,1.1497996002007151,0.30324697067721823,0.5424571243584665,1.731319125446756,9.38964607124004,84098,84007,91,0.14063262939453125,14.063262939453125,234.95974365600068,3.9621572240002934,6.80280065536499,6.731127738952637,compiled,238.9469616410006
16,0.000788197746760474,35891,0.7,0.7124443482565327,0.736077735841793,0.7124443482565327,0.7620885143124294,0.7616494578291794,0.7124443482565327,0.7124443482565327,0.7274175776361953,0.7124443482565327,0.7049945871456014,0.10208497780828496,0.037656842735497735,0.03340666522070474,0.20336858862746285,1.1459878163799002,0.3014547243785163,0.5463777375503754,1.7068230861093292,9.383665345919871,84098,84006,92,0.14063262939453125,14.063262939453125,234.8586948430002,3.991711588000726,6.80280065536499,6.731127738952637,compiled,238.87417897100022
17,0.00076160432131371,35891,0.7,0.7083941102890224,0.7374160634994564,0.7083941102890224,0.7632915665344051,0.7613026207526326,0.7083941102890224,0.7083941102890224,0.7260882461925403,0.7083941102890224,0.6993688554479558,0.10053241211481405,0.037100871261009694,0.03285634274653495,0.20064627263963836,1.146160130261502,0.3031332224287014,0.5451176919227789,1.708438417094644,9.523981705399983,84098,84009,89,0.14063262939453125,14.063262939453125,238.1671449330006,3.960696308000479,6.80280065536499,6.731127738952637,compiled,242.15158582799995
18,0.0007339564536692134,35891,0.7,0.7087841173727109,0.736573983233751,0.7087841173727109,0.7633752519748964,0.7579970670965162,0.7087841173727109,0.7087841173727109,0.7226095665956037,0.7087841173727109,0.6999706198214071,0.0989992938689603,0.03653505984256938,0.03267491399239955,0.196385413101039,1.1473544535229454,0.30292751321188877,0.542528200294072,1.7020766630200697,9.428328625619997,84098,84002,96,0.14063262939453125,14.063262939453125,235.93201812000007,4.009089612000025,6.80280065536499,6.731127738952637,compiled,239.96443952499976
19,0.000705367754845585,35891,0.7,0.709836867015576,0.739007146653117,0.709836867015576,0.7644812041067041,0.7643351367904734,0.709836867015576,0.7098368670155759,0.7290165970514006,0.709836867015576,0.7013687099599983,0.0981035203895879,0.03658982911888119,0.03203209700991628,0.19993530352091052,1.1487140016762676,0.30229446839794627,0.5356334675770489,1.710265484052835,9.339511923580012,84098,84001,97,0.14063262939453125,14.063262939453125,233.8893833709999,3.9923292500006937,6.80280065536499,6.731127738952637,compiled,237.9051448529999
20,0.0006759557019385474,35891,0.7,0.7067797207095806,0.7318073011353031,0.7067797207095806,0.7613515402691122,0.7542986394242646,0.7067797207095806,0.7067797207095805,0.717511506407466,0.7067797207095806,0.6987976042107935,0.09700444756018552,0.03632782551687537,0.03165531841519779,0.19841121398296552,1.1558383960861143,0.30515775519356053,0.5454873665633608,1.7296586470170454,9.289635269599966,84098,83994,104,0.14063262939453125,14.063262939453125,232.490288942,3.9603446720002466,6.80280065536499,6.731127738952637,compiled,236.47321970899975
21,0.000645841155382361,35891,0.7,0.7110296549417671,0.7337792523721638,0.7110296549417671,0.7616839624826148,0.7559063403086757,0.7110296549417671,0.711029654941767,0.7203838706381815,0.7110296549417671,0.703099007381478,0.09626476430518116,0.035994781785222946,0.03115708915350949,0.19361090905887565,1.165986302480072,0.3107570221744103,0.5478425813003754,1.7613414417613635,9.287604233039911,84098,83995,103,0.14063262939453125,14.063262939453125,232.58458203100054,4.000803035999525,6.80280065536499,6.731127738952637,compiled,236.60903685800076
22,0.0006151478623083757,35891,0.7,0.7090601052303602,0.7384615886185295,0.7090601052303602,0.7624480227315229,0.7628157264987415,0.7090601052303602,0.7090601052303602,0.7272112065478581,0.7090601052303602,0.6997465703702067,0.0954558573739544,0.03592995595895732,0.03127226396040483,0.19817647245741382,1.1748748742383888,0.3133852653340723,0.5532927710162706,1.7843553995348744,9.346427050300063,84098,83992,106,0.14063262939453125,14.063262939453125,234.16646539699923,4.0003637149993665,6.80280065536499,6.731127738952637,compiled,238.1894244969999
23,0.0005840019480415229,35891,0.7,0.7072535463278143,0.7358795422184505,0.7072535463278143,0.762751974051427,0.7594340354613065,0.7072535463278143,0.7072535463278142,0.722808502895613,0.7072535463278143,0.6982947714003856,0.0949046955926796,0.035760508382564477,0.03094131751440221,0.19514402409189754,1.1870990146584368,0.31822229732288293,0.5685443809847754,1.7831793716273356,9.358643997320051,84098,83989,109,0.14063262939453125,14.063262939453125,234.28873481500068,3.9725914790005845,6.80280065536499,6.731127738952637,compiled,238.2848669240002
24,0.0005525313978243026,35891,0.7,0.7052975636962784,0.7348232481643497,0.7052975636962784,0.7620446439224258,0.7569770945583985,0.7052975636962784,0.7052975636962785,0.7199502383988245,0.7052975636962784,0.6960487042573358,0.09443237680595691,0.035747378226175595,0.03072655417702415,0.19656951667726502,1.1998128504251402,0.3220620155288564,0.5692185078770661,1.8187492429748062,9.398927466439945,84098,83986,112,0.14063262939453125,14.063262939453125,235.4222176910007,3.9699638869997216,6.80280065536499,6.731127738952637,compiled,239.41584063200025
25,0.0005208655308979695,35891,0.7,0.703047472792197,0.7362427055445304,0.703047472792197,0.7635517002664339,0.7608918618728157,0.703047472792197,0.703047472792197,0.7223494333951095,0.703047472792197,0.6913197861351232,0.09414283743887321,0.03571642155578118,0.030408090321805463,0.19643585441648498,1.2152100651451683,0.325441956726411,0.5926716505709217,1.8372477844395996,9.492453262420003,84098,83988,110,0.14063262939453125,14.063262939453125,237.76887730399994,3.9871299030000955,6.80280065536499,6.731127738952637,compiled,241.78001649899943
