round,lr,n_params,sparsity,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,loss_client_mean,loss_client_std,loss_client_min,loss_client_max,gnorm_client_mean,gnorm_client_std,gnorm_client_min,gnorm_client_max,sec_client_mean,steps,applied,skipped,model_mib,comm_mib,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
41,9.01463880785389e-05,35891,0.7,0.7027425851959184,0.7235199639238523,0.7027425851959184,0.7608328214167461,0.7655069033924421,0.7027425851959184,0.7027425851959184,0.7238808152778105,0.7027425851959184,0.6934700993826268,0.11015139115550233,0.04483116256197236,0.02937645161593402,0.29551648218161913,2.395960440939093,0.7053001894920572,0.9055403220986161,4.871724571125306,9.592420563209926,168200,167894,306,0.14063262939453125,28.12652587890625,480.19612902299923,4.438377479000337,6.743468761444092,6.731865882873535,compiled,484.66278611899907
42,7.369724145892235e-05,35891,0.7,0.7031509914701167,0.7249968962256946,0.7031509914701167,0.7616427191446087,0.7660892919424407,0.7031509914701167,0.7031509914701167,0.7251019556567087,0.7031509914701167,0.6941184974475519,0.1179509090102817,0.04858005048643108,0.03192845759568391,0.31927172732032205,2.5662812109679205,0.776772581888058,0.9477440220141701,5.288106257649939,9.604883583780138,168200,167890,310,0.14063262939453125,28.12652587890625,480.9788618060011,4.447572967997985,6.743468761444092,6.731865882873535,compiled,485.45531038800254
43,5.902041038830258e-05,35891,0.7,0.7077804322378721,0.72854817180719,0.7077804322378721,0.7635011063378134,0.7680008632883739,0.7077804322378721,0.7077804322378721,0.7294664636127688,0.7077804322378721,0.700553262909286,0.12768795914258538,0.053209887119339265,0.03489571147494846,0.34789273321555614,2.765434078670615,0.8629651905896072,1.0002463381103734,5.742704468520502,9.494800861579934,168200,167890,310,0.14063262939453125,28.12652587890625,475.27204025000174,4.451213532000111,6.743468761444092,6.731865882873535,compiled,479.7563585570024
44,4.617620511371929e-05,35891,0.7,0.7081800106176339,0.7297019398636615,0.7081800106176339,0.7640057553527461,0.7632771412564321,0.7081800106176339,0.7081800106176339,0.7269399442496867,0.7081800106176339,0.70162321554136,0.13936168046564462,0.05842415906357949,0.03876998614298797,0.3783245110015682,2.9965103105317326,0.9590947065615304,1.0676913394464447,6.224380474487454,9.433544719780038,168200,167889,311,0.14063262939453125,28.12652587890625,472.4510960530024,4.451853198999743,6.743468761444092,6.731865882873535,compiled,476.93178504500247
45,3.521740522971908e-05,35891,0.7,0.7145545867276974,0.7359308591815938,0.7145545867276974,0.7673659049539591,0.7704363932471079,0.7145545867276974,0.7145545867276974,0.7366494078358059,0.7145545867276974,0.7101841251087397,0.1544425238739162,0.06544279225837142,0.04410329571476689,0.42666416798548423,3.2755273092850836,1.0841405480922341,1.1296425157444894,6.951009911451958,9.4418939598597,168200,167883,317,0.14063262939453125,28.12652587890625,472.3923838869996,4.450169283001742,6.743468761444092,6.731865882873535,compiled,476.8737223190001
46,2.618904279568042e-05,35891,0.7,0.7164391098768992,0.7402976021335889,0.7164391098768992,0.769672809714337,0.7673608435991353,0.7164391098768992,0.7164391098768992,0.737509361848103,0.7164391098768992,0.7138990417041831,0.1727329320356529,0.07412674325991052,0.0504360419732553,0.48076094833074834,3.6127433905275264,1.2418679193781383,1.2103576934841922,7.7352761661305145,9.462273281589914,168200,167872,328,0.14063262939453125,28.12652587890625,473.86766142600027,4.4519424050013185,6.743468761444092,6.731865882873535,compiled,478.34559385100147
47,1.9128217289422665e-05,35891,0.7,0.7226301587078862,0.7460806616705036,0.7226301587078862,0.7728405071177636,0.7712264307434101,0.7226301587078862,0.722630158707886,0.7449074861301738,0.7226301587078862,0.7226909242428053,0.19463543640975364,0.0840160946702199,0.05565521418780062,0.5391801999861345,4.0153827821923525,1.4349644342990464,1.3244636597448807,8.576853197674419,9.471937672750027,168200,167884,316,0.14063262939453125,28.12652587890625,474.05783180300205,4.438380430001416,6.743468761444092,6.731865882873535,compiled,478.5249059230009
48,1.4063943157493203e-05,35891,0.7,0.7254562929552566,0.7507312310689217,0.7254562929552566,0.7751908308192481,0.7672498924085294,0.7254562929552566,0.7254562929552566,0.7456035363216261,0.7254562929552566,0.7276972201880487,0.218746669406596,0.09560364830112096,0.06045825321611069,0.6139676153586865,4.445916597034664,1.6515851379551638,1.4137537823675776,9.551014931724296,10.008915463839877,168200,167884,316,0.14063262939453125,28.12652587890625,501.11758622100024,4.466992300000129,6.743468761444092,6.731865882873535,compiled,505.61525776000053
49,1.1017030588583515e-05,35891,0.7,0.7318184170879044,0.7574558742437179,0.7318184170879044,0.7792915774170485,0.7716380806371108,0.7318184170879044,0.7318184170879043,0.7536560661517038,0.7318184170879044,0.7364775607364162,0.238805683368714,0.1048416877183276,0.06565098801139879,0.6668746742799495,4.773749495423665,1.8118332940214006,1.5208857799842483,10.137450275397796,9.919674695849935,168200,167882,318,0.14063262939453125,28.12652587890625,496.75836820999757,4.400235343000531,6.743468761444092,6.731865882873535,compiled,501.18847596999694
50,1e-05,35891,0.7,0.7338783830233828,0.7600037837575364,0.7338783830233828,0.7804322710571377,0.7721241268639156,0.7338783830233828,0.7338783830233828,0.7557487592718409,0.7338783830233828,0.7391486366594846,0.24460809338116613,0.10716266261158784,0.06731389741129667,0.6748019233619569,4.822581240176326,1.8450460834817837,1.5110713325531377,10.271100939417177,9.709056016719842,168200,167885,315,0.14063262939453125,28.12652587890625,485.81037276700226,4.489392525996664,6.743468761444092,6.737117767333984,compiled,490.37932061000174
