round,cid,n_k,rank,seed,lr,steps,applied,skipped,nonfinite,sec,vram_gb,loss,gnorm
1,59,355009,0,42010192,0.001,1387,1386,1,0,16.71334373500008,6.723084449768066,0.3073378834029469,1.7503709669237013
1,60,340859,0,42010193,0.001,1332,1331,1,0,14.610391488000005,6.709554195404053,0.5249826386850817,2.540854576563674
1,61,436143,1,42010194,0.001,1704,1704,0,0,19.259367003999955,6.722141265869141,0.4254606363359192,2.0906256017550615
1,62,352452,1,42010195,0.001,1377,1377,0,0,17.033491400000003,6.724423408508301,0.3616464873890818,1.643191047396968
1,63,241000,1,42010196,0.001,942,942,0,0,12.82604934699998,6.706545352935791,0.47943633579651007,1.8882581058834262
1,64,757931,1,42010197,0.001,2961,2961,0,0,26.43488276200003,6.722703456878662,0.2261193406537593,1.3736411071797956
1,65,667452,0,42010198,0.001,2608,2608,0,0,21.151156230000083,6.71331262588501,0.1620714737593762,1.0111671869008818
1,66,373491,1,42010199,0.001,1459,1459,0,0,12.458671771999889,6.733506679534912,0.4267229651489676,2.066214652319654
1,67,255796,1,42010200,0.001,1000,1000,0,0,12.538800514000059,6.695557594299316,0.28775466918945314,1.3089002685546876
1,68,187780,1,42010201,0.001,734,734,0,0,10.934574994000059,6.710913181304932,0.5783219506370274,1.8363943489760728
1,69,162407,0,42010202,0.001,635,635,0,0,10.480519634000075,6.705621719360352,0.5735845130259597,2.308666031003937
1,70,235355,1,42010203,0.001,920,920,0,0,12.829767773999947,6.704226016998291,0.44394468224566913,2.1317987856657608
1,71,323052,0,42010204,0.001,1262,1262,0,0,6.927030462000175,6.697798252105713,0.37782575362457904,1.8580782689307647
1,72,98180,1,42010205,0.001,384,384,0,0,2.273220032000154,6.6900634765625,0.7981735070546468,1.96376371383667
1,73,262450,1,42010206,0.001,1026,1026,0,0,13.173907554999914,6.695858001708984,0.4462101808068348,1.883354201883833
1,74,603827,1,42010207,0.001,2359,2358,1,0,23.347263923000014,6.723103046417236,0.3035581943036339,1.7376196475429388
1,75,236083,0,42010208,0.001,923,923,0,0,12.262806515000193,6.694098949432373,0.2922263760220578,1.3011772180559318
1,76,441814,0,42010209,0.001,1726,1726,0,0,19.60619119599994,6.7278876304626465,0.5053699621596176,2.2892704297327637
1,77,648680,0,42010210,0.001,2534,2534,0,0,17.96612623200008,6.7326812744140625,0.13149685998930175,0.6998035217140637
1,78,881094,0,42010211,0.001,3442,3441,1,0,28.837925833999975,6.728787422180176,0.20368217417266057,1.4823479445927783
1,79,306166,0,42010212,0.001,1196,1196,0,0,6.648974862000159,6.697037220001221,0.5031140687872335,2.242281604371342
1,80,661445,1,42010213,0.001,2584,2583,1,0,23.576540081000076,6.726923942565918,0.23922347874776181,1.543824896256775
1,81,548725,0,42010214,0.001,2144,2143,1,0,19.475590108000006,6.7103271484375,0.34137324601536984,2.1227522657343676
1,82,313463,0,42010215,0.001,1225,1225,0,0,13.850436768000009,6.7086286544799805,0.31269444056919643,1.310385044642857
1,83,449860,1,42010216,0.001,1758,1758,0,0,17.51693812999997,6.704497337341309,0.15964807503866255,0.7447088977175768
1,84,381590,1,42010217,0.001,1491,1491,0,0,17.57818608499997,6.716775417327881,0.40478777613598255,1.8678845534142354
1,85,323967,0,42010218,0.001,1266,1266,0,0,14.12595495200003,6.710856914520264,0.39550224412674023,1.84673156256171
1,86,360767,1,42010219,0.001,1410,1410,0,0,15.402711426999986,6.700997829437256,0.29903345852033464,1.6111089178856384
1,87,461848,0,42010220,0.001,1805,1804,1,0,18.146014261999994,6.704476356506348,0.43505507509354213,2.406064593871258
1,88,432222,0,42010221,0.001,1689,1689,0,0,17.079292718000033,6.704977512359619,0.3674210525250703,1.9475662836737715
1,89,296592,1,42010222,0.001,1159,1159,0,0,16.75741418299981,6.7141289710998535,0.4754355877406439,2.1840535938174073
1,90,479627,1,42010223,0.001,1874,1874,0,0,20.07963324800005,6.715250015258789,0.29419749778006604,1.4673053493112993
1,91,587269,0,42010224,0.001,2295,2293,2,0,14.396684574999995,6.709776878356934,0.3835208059345017,2.257685159316398
1,92,206676,0,42010225,0.001,808,808,0,0,4.274983402999851,6.693295001983643,0.6196078309918395,2.5585031037283414
1,93,217421,0,42010226,0.001,850,850,0,0,4.918300229999886,6.693539142608643,0.5198766730813419,2.3270953010110293
1,94,885169,1,42010227,0.001,3458,3458,0,0,28.570515496999974,6.725140571594238,0.09405836168226304,0.5906419373441115
1,95,295224,0,42010228,0.001,1154,1154,0,0,6.443902244000128,6.696544170379639,0.428503899268509,1.9379140235728987
1,96,547304,1,42010229,0.001,2138,2138,0,0,16.320498897999983,6.732715129852295,0.2328568289946796,1.1371950411818872
1,97,428994,1,42010230,0.001,1676,1676,0,0,19.599557309000033,6.725133419036865,0.3187134226068392,1.5705079873023569
1,98,276358,1,42010231,0.001,1080,1080,0,0,15.666236154999979,6.711941242218018,0.45630705091688367,2.0901136610243056
1,99,491272,1,42010232,0.001,1920,1919,1,0,19.359752282000045,6.706782341003418,0.37874041503142913,2.0359573722072044
2,0,926214,1,42020140,0.0009989829694114164,3619,3619,0,0,20.101052654000114,6.717174053192139,0.13184524709001105,1.2588157769756838
2,1,209678,0,42020141,0.0009989829694114164,820,819,1,0,12.99406788300007,6.693502902984619,0.28948529328473177,2.184556301987943
2,2,509018,0,42020142,0.0009989829694114164,1989,1988,1,0,11.07249344999991,6.7066569328308105,0.3213779748805332,2.3564701195453974
2,3,411880,0,42020143,0.0009989829694114164,1609,1608,1,0,8.901418246000048,6.702532768249512,0.2593349248022582,2.018467385970538
2,4,457865,1,42020144,0.0009989829694114164,1789,1788,1,0,9.761529013999962,6.704878330230713,0.29094793332503144,2.3234267949524607
2,5,276084,1,42020145,0.0009989829694114164,1079,1079,0,0,5.977416967000181,6.6973419189453125,0.3091301975480045,2.3386259883283134
2,6,155981,0,42020146,0.0009989829694114164,610,610,0,0,3.3233814200000324,6.69120979309082,0.30391092769435196,2.1606823530353485
2,7,438907,1,42020147,0.0009989829694114164,1715,1714,1,0,9.5755889940001,6.704305648803711,0.27991568388432575,2.1298583129740374
2,8,563122,0,42020148,0.0009989829694114164,2200,2199,1,0,22.429576924000003,6.722115516662598,0.19260034912442445,1.625344616871305
2,9,671047,1,42020149,0.0009989829694114164,2622,2622,0,0,21.49417891300004,6.714405059814453,0.13960395306689788,1.3941410160719394
2,10,559874,0,42020150,0.0009989829694114164,2188,2186,2,0,12.138166420000061,6.708608150482178,0.15505547274827738,1.5537533773158738
2,11,277765,0,42020151,0.0009989829694114164,1086,1085,1,0,5.921795454000176,6.695899486541748,0.2415296422721054,1.768362300187212
2,12,344014,1,42020152,0.0009989829694114164,1344,1344,0,0,7.315388698999868,6.699672698974609,0.25460252307710196,2.0984860374813987
2,13,872271,0,42020153,0.0009989829694114164,3408,3407,1,0,19.132436970999834,6.7226786613464355,0.14472671656584787,1.4715941272105224
2,14,353613,0,42020154,0.0009989829694114164,1382,1382,0,0,7.617753652999909,6.699315547943115,0.24235967478772838,1.9325182593162085
2,15,392479,1,42020155,0.0009989829694114164,1534,1534,0,0,17.42603671300003,6.701854705810547,0.1921669215235903,1.5952293266684323
2,16,509253,1,42020156,0.0009989829694114164,1990,1990,0,0,18.84053720499992,6.707329750061035,0.20217317360729428,1.6740979065248116
2,17,384412,1,42020157,0.0009989829694114164,1502,1502,0,0,18.07466290000002,6.71720552444458,0.15680984111029045,1.4207004592834553
2,18,629973,0,42020158,0.0009989829694114164,2461,2460,1,0,23.155168944000025,6.729405879974365,0.13419101373936101,1.3184561380525914
2,19,621908,1,42020159,0.0009989829694114164,2430,2429,1,0,20.47143610099988,6.712190628051758,0.14756436306736312,1.222817770784016
2,20,801121,1,42020160,0.0009989829694114164,3130,3129,1,0,17.421801584999912,6.721195220947266,0.09157058262299257,0.9866097176863614
2,21,384660,0,42020161,0.0009989829694114164,1503,1503,0,0,17.916376221000064,6.714900970458984,0.16720660242015967,1.494107650584248
2,22,355766,0,42020162,0.0009989829694114164,1390,1390,0,0,17.196624847000066,6.721142768859863,0.30402399515934125,2.274581975044964
2,23,360226,1,42020163,0.0009989829694114164,1408,1407,1,0,8.945090003999894,6.701129913330078,0.18255652107070675,1.6463160619891613
2,24,338512,1,42020164,0.0009989829694114164,1323,1323,0,0,7.329746089000082,6.699424743652344,0.2735317746347671,2.2942003407265683
2,25,185941,0,42020165,0.0009989829694114164,727,727,0,0,4.2587200410000605,6.692964553833008,0.30095474264152766,2.0495874124183286
2,26,561149,1,42020166,0.0009989829694114164,2192,2191,1,0,16.9455205270001,6.736947536468506,0.18851904475161171,1.6914666444403241
2,27,372819,1,42020167,0.0009989829694114164,1457,1457,0,0,15.971090953000157,6.7032365798950195,0.1962070818543025,1.609388572677162
2,28,107522,1,42020168,0.0009989829694114164,421,420,1,0,2.356922230000009,6.689067363739014,0.4252833048502604,2.611981201171875
2,29,284527,1,42020169,0.0009989829694114164,1112,1112,0,0,13.799186367000175,6.707791805267334,0.2641369387400236,2.101882166142086
2,30,1333839,0,42020170,0.0009989829694114164,5211,5210,1,0,28.968272412000033,6.735534191131592,0.10009513752474208,1.0457878478886755
2,31,427651,1,42020171,0.0009989829694114164,1671,1671,0,0,16.58513101299991,6.7131781578063965,0.2549163252204425,2.131862090206089
2,32,648608,0,42020172,0.0009989829694114164,2534,2533,1,0,24.227341999999908,6.719138145446777,0.05765007250966924,0.659030533288714
2,33,428065,0,42020173,0.0009989829694114164,1673,1671,2,0,9.255573035999987,6.703141689300537,0.25698397788796007,2.2517858353437314
2,34,375085,1,42020174,0.0009989829694114164,1466,1466,0,0,16.45385420899993,6.701351165771484,0.2877171036328658,2.1297509166098227
2,35,882461,0,42020175,0.0009989829694114164,3448,3447,1,0,18.70550796900011,6.723137378692627,0.08986353728955886,0.9988177559290687
2,36,569144,1,42020176,0.0009989829694114164,2224,2223,1,0,19.79055640399997,6.709813594818115,0.08283534631287252,0.8544806009791104
2,37,314555,1,42020177,0.0009989829694114164,1229,1229,0,0,6.855220484000029,6.698343753814697,0.2777411986212113,2.1617690878636084
2,38,436745,0,42020178,0.0009989829694114164,1707,1707,0,0,9.525655978999794,6.703468322753906,0.20334094717409015,1.7044378100743263
2,39,261664,1,42020179,0.0009989829694114164,1023,1023,0,0,14.086679167000057,6.695961952209473,0.25742313985367793,1.958880084234482
2,40,638454,1,42020180,0.0009989829694114164,2494,2494,0,0,18.512720863999903,6.736995220184326,0.11509147833707147,1.030705724989976
2,41,398139,0,42020181,0.0009989829694114164,1556,1556,0,0,15.672522671000024,6.702015399932861,0.2641793572197843,1.9865641066838047
2,42,242816,1,42020182,0.0009989829694114164,949,949,0,0,12.671309499000017,6.711195468902588,0.3065245681617986,2.206580271585221
2,43,323428,1,42020183,0.0009989829694114164,1264,1264,0,0,7.053446978000011,6.698744297027588,0.32572118541862394,2.2581000992014437
2,44,451037,0,42020184,0.0009989829694114164,1762,1762,0,0,9.73550043299997,6.704004764556885,0.15102650602342862,1.3496541294959563
2,45,265076,0,42020185,0.0009989829694114164,1036,1036,0,0,5.627386372000046,6.695326805114746,0.23491907303857987,2.014882444875121
2,46,266508,1,42020186,0.0009989829694114164,1042,1041,1,0,14.630374727000117,6.697124481201172,0.2816693015561209,1.936725832657901
2,47,506010,0,42020187,0.0009989829694114164,1977,1977,0,0,11.120862321000004,6.7065887451171875,0.29917229289169195,2.3429198971769094
2,48,303421,1,42020188,0.0009989829694114164,1186,1185,1,0,14.3929264840001,6.697961330413818,0.31127867879746834,2.461630158887131
2,49,209704,0,42020189,0.0009989829694114164,820,820,0,0,4.625598325000055,6.693503379821777,0.5166715296303354,3.0631553091653965
2,50,548954,0,42020190,0.0009989829694114164,2145,2145,0,0,18.941228294999974,6.708115100860596,0.2311994645979021,1.8307251830201048
2,51,554220,1,42020191,0.0009989829694114164,2165,2165,0,0,16.08061891400007,6.734148025512695,0.16562261779644197,1.4546745317912817
2,52,239391,1,42020192,0.0009989829694114164,936,935,1,0,5.117595903999927,6.69495964050293,0.22580204112007018,2.02547078668115
2,53,490494,0,42020193,0.0009989829694114164,1916,1916,0,0,10.39664738700003,6.706244468688965,0.19788271400276455,1.7814118259883873
2,54,160756,1,42020194,0.0009989829694114164,628,628,0,0,3.5156604779999725,6.694826126098633,0.2681230435705489,2.021264531809813
2,55,166616,1,42020195,0.0009989829694114164,651,651,0,0,3.695473919000051,6.694218158721924,0.27665848739319315,2.121261760752688
2,56,349089,0,42020196,0.0009989829694114164,1364,1364,0,0,7.521612246999894,6.699110984802246,0.17890369717326682,1.5058187445587428
2,57,813153,0,42020197,0.0009989829694114164,3177,3176,1,0,17.653098454999963,6.720015525817871,0.09562947347722667,0.9948410687578715
2,58,309917,1,42020198,0.0009989829694114164,1211,1211,0,0,6.690852068999902,6.698136329650879,0.3798132092375877,2.5289196767263626
2,59,355009,1,42020199,0.0009989829694114164,1387,1387,0,0,17.13942420599983,6.724013328552246,0.19970557907973593,1.76707435393385
2,60,340859,0,42020200,0.0009989829694114164,1332,1332,0,0,7.209553499000094,6.698740005493164,0.3512618147933089,2.6311744483741553
2,61,436143,1,42020201,0.0009989829694114164,1704,1704,0,0,9.383554013000094,6.704222679138184,0.2952325310505612,2.188379708590082
2,62,352452,1,42020202,0.0009989829694114164,1377,1377,0,0,7.729327004999959,6.701014518737793,0.23067687678008125,1.7744264734250181
2,63,241000,0,42020203,0.0009989829694114164,942,942,0,0,12.312121889000082,6.705966472625732,0.3049810130125398,2.0185274743730095
2,64,757931,0,42020204,0.0009989829694114164,2961,2960,1,0,26.18902588600008,6.72247838973999,0.16049527348698797,1.4883777515308276
2,65,667452,1,42020205,0.0009989829694114164,2608,2607,1,0,22.07980650200011,6.7142415046691895,0.10794391639396336,1.1105247178569717
2,66,373491,0,42020206,0.0009989829694114164,1459,1459,0,0,12.188356382999928,6.7328572273254395,0.285841567292452,2.127720687060915
2,67,255796,0,42020207,0.0009989829694114164,1000,1000,0,0,12.574150164000002,6.694908142089844,0.1634972381591797,1.3647081298828125
2,68,187780,1,42020208,0.0009989829694114164,734,734,0,0,4.515070145999971,6.69293212890625,0.34363832395797855,2.1333772830807223
2,69,162407,0,42020209,0.0009989829694114164,635,635,0,0,3.7169929449999017,6.691255569458008,0.3533911757581816,2.393352262241634
2,70,235355,0,42020210,0.0009989829694114164,920,920,0,0,12.052133820000108,6.703731060028076,0.28152797533118207,2.1403580375339675
2,71,323052,0,42020211,0.0009989829694114164,1262,1262,0,0,7.067531981000002,6.697937965393066,0.2440064395475312,1.8999559308760896
2,72,98180,0,42020212,0.0009989829694114164,384,384,0,0,8.7965607430001,6.709596157073975,0.4336116313934326,2.418152332305908
2,73,262450,0,42020213,0.0009989829694114164,1026,1026,0,0,12.83736083000008,6.695208549499512,0.2869191309164839,2.0056916175529973
2,74,603827,0,42020214,0.0009989829694114164,2359,2358,1,0,22.706369537,6.722453594207764,0.21961031615279103,1.8118042302798982
2,75,236083,1,42020215,0.0009989829694114164,923,923,0,0,11.877216933,6.694883823394775,0.16811804807586506,1.4293371595256636
2,76,441814,0,42020216,0.0009989829694114164,1726,1726,0,0,9.54776102599999,6.703657627105713,0.3593565409318873,2.405240338481315
2,77,648680,1,42020217,0.0009989829694114164,2534,2534,0,0,13.754134880000038,6.7133965492248535,0.08139414437285726,0.7738635417694357
2,78,881094,1,42020218,0.0009989829694114164,3442,3440,2,0,29.50695341300002,6.7297163009643555,0.14416982074116552,1.4918381801871365
2,79,306166,0,42020219,0.0009989829694114164,1196,1196,0,0,6.875720857999795,6.697375774383545,0.3436254801160117,2.367016438257734
2,80,661445,0,42020220,0.0009989829694114164,2584,2584,0,0,23.99306082599992,6.726274490356445,0.16976542517127635,1.6098948381264513
2,81,548725,1,42020221,0.0009989829694114164,2144,2143,1,0,19.03898763799998,6.71125602722168,0.24912229565555005,2.188621019015399
2,82,313463,0,42020222,0.0009989829694114164,1225,1225,0,0,6.543847626000115,6.697505950927734,0.2006730184749681,1.492460239955357
2,83,449860,1,42020223,0.0009989829694114164,1758,1758,0,0,9.916714902999956,6.704637050628662,0.09619610192968306,0.873655212888403
2,84,381590,0,42020224,0.0009989829694114164,1491,1491,0,0,17.6308668690001,6.716125965118408,0.27352000594059145,2.044765336812542
2,85,323967,0,42020225,0.0009989829694114164,1266,1266,0,0,6.975380260000065,6.697978973388672,0.259157563461135,1.9491406481412914
2,86,360767,0,42020226,0.0009989829694114164,1410,1410,0,0,15.126412150000078,6.700610637664795,0.1916071465674867,1.7214289671985816
2,87,461848,0,42020227,0.0009989829694114164,1805,1804,1,0,10.110565310000084,6.704411506652832,0.31526028449149457,2.417883760913248
2,88,432222,0,42020228,0.0009989829694114164,1689,1689,0,0,9.333914592000156,6.703297138214111,0.24510770157429507,2.0198567708333335
2,89,296592,0,42020229,0.0009989829694114164,1159,1159,0,0,16.444755917999828,6.713479518890381,0.30251545943094804,2.3514658127291845
2,90,479627,1,42020230,0.0009989829694114164,1874,1873,1,0,10.503434476000166,6.706655979156494,0.19388767289275227,1.6668726589612253
2,91,587269,1,42020231,0.0009989829694114164,2295,2293,2,0,12.601204091,6.710631370544434,0.2825803960508204,2.2070993921718274
2,92,206676,1,42020232,0.0009989829694114164,808,808,0,0,4.373683604000007,6.6936421394348145,0.39881927188080135,2.714704759050124
2,93,217421,1,42020233,0.0009989829694114164,850,850,0,0,11.847916188999989,6.700870513916016,0.3152252197265625,2.3237298943014704
2,94,885169,1,42020234,0.0009989829694114164,3458,3458,0,0,18.955146000000013,6.724354267120361,0.06086281753813621,0.6509137128804584
2,95,295224,1,42020235,0.0009989829694114164,1154,1154,0,0,6.571672760000183,6.697775363922119,0.26204021592693894,2.0271061677453424
2,96,547304,0,42020236,0.0009989829694114164,2138,2138,0,0,11.919538669000076,6.708041191101074,0.15920886333240764,1.3399945964759705
2,97,428994,1,42020237,0.0009989829694114164,1676,1676,0,0,9.36954187299989,6.70400857925415,0.21594225535244815,1.6724298518142153
2,98,276358,0,42020238,0.0009989829694114164,1080,1080,0,0,15.78265528399993,6.711291790008545,0.2938897026909722,2.250998942057292
2,99,491272,1,42020239,0.0009989829694114164,1920,1918,2,0,10.741938935999997,6.7069220542907715,0.26164772264403025,2.095167364890185
3,0,926214,1,42030147,0.0009959360568425068,3619,3618,1,0,20.053710850000016,6.725897789001465,0.11013113246430607,1.2075274938242813
3,1,209678,0,42030148,0.0009959360568425068,820,819,1,0,4.565468470000269,6.693502902984619,0.22402227492559523,1.9569097758795024
3,2,509018,1,42030149,0.0009959360568425068,1989,1987,2,0,10.893358343000273,6.707324028015137,0.26540478810510504,2.1589179766136133
3,3,411880,0,42030150,0.0009959360568425068,1609,1608,1,0,9.35068331399998,6.702532768249512,0.21202586539349152,1.8280522740302394
3,4,457865,1,42030151,0.0009959360568425068,1789,1787,2,0,9.858874515000025,6.704878330230713,0.24716338513613947,2.135096656188794
3,5,276084,1,42030152,0.0009959360568425068,1079,1079,0,0,6.234652736000044,6.6973419189453125,0.24081273825771837,2.0470492245424006
3,6,155981,0,42030153,0.0009959360568425068,610,609,1,0,3.4333932250001453,6.69120979309082,0.22349563373133466,1.9524481010750205
3,7,438907,1,42030154,0.0009959360568425068,1715,1714,1,0,9.945947880999938,6.704305648803711,0.22496221446657125,1.9447329152840578
3,8,563122,1,42030155,0.0009959360568425068,2200,2200,0,0,12.314049990000058,6.7095417976379395,0.15920487837357955,1.5131288840553978
3,9,671047,0,42030156,0.0009959360568425068,2622,2622,0,0,14.706204787999923,6.713615894317627,0.1148872520976354,1.3037162449048914
3,10,559874,1,42030157,0.0009959360568425068,2188,2186,2,0,12.725902464999763,6.709397315979004,0.1272654066583157,1.449246670931496
3,11,277765,1,42030158,0.0009959360568425068,1086,1085,1,0,6.095396507999794,6.697380065917969,0.18978154758154522,1.617086468533986
3,12,344014,0,42030159,0.0009959360568425068,1344,1342,2,0,16.96838468099986,6.725610733032227,0.20598587513680608,1.8732602706431631
3,13,872271,0,42030160,0.0009959360568425068,3408,3405,3,0,18.71373916399989,6.72271203994751,0.12308779813119493,1.3604050511655654
3,14,353613,1,42030161,0.0009959360568425068,1382,1382,0,0,7.803020614000161,6.701031684875488,0.20149683641800833,1.7673772654554087
3,15,392479,0,42030162,0.0009959360568425068,1534,1534,0,0,8.62281450599994,6.701803207397461,0.15785031275146166,1.4812810666558018
3,16,509253,0,42030163,0.0009959360568425068,1990,1989,1,0,10.850660591000178,6.70632791519165,0.16346594195320355,1.5635076170893036
3,17,384412,0,42030164,0.0009959360568425068,1502,1502,0,0,8.667744825999762,6.701499938964844,0.12319617138086718,1.2748195277390562
