round,lr,n_params,sparsity,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,loss_client_mean,loss_client_std,loss_client_min,loss_client_max,gnorm_client_mean,gnorm_client_std,gnorm_client_min,gnorm_client_max,sec_client_mean,steps,applied,skipped,model_mib,comm_mib,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
1,0.001,35891,0.7,0.2626972302620593,0.3346006527275583,0.2626972302620593,0.501530878302472,0.11653225441090995,0.2626972302620593,0.26269723026205927,0.08430220635784955,0.2626972302620593,0.22228172590458636,0.31583585326831676,0.11210211425224678,0.11206288300249144,0.5142955209284751,1.3108538767489946,0.379743921279094,0.5780466530168812,2.058050024403757,31.397650017599993,84083,84047,36,0.14063262939453125,5.62530517578125,319.44326495899986,5.462266944000021,6.940572738647461,6.9698286056518555,compiled,324.950790807
2,1e-05,35891,0.7,0.7683098661570401,0.6688855723262719,0.7683098661570401,0.7322124181527087,0.5706642312316247,0.7683098661570401,0.7683098661570401,0.5827001095339621,0.7683098661570401,0.7242872198368608,0.6166597056938679,0.26282643022665136,0.21033088153696314,1.1817845372047895,1.4187409446898214,0.4301415227534977,0.7779618533537349,2.6202292708946437,24.786565289049975,84083,84060,23,0.14063262939453125,5.62530517578125,250.426998831,4.1021449400000165,6.940850734710693,6.731127738952637,compiled,254.55339339800003
