round,evaluated,lr,accuracy,accuracy_std,accuracy_min,accuracy_max,precision_macro,precision_macro_std,precision_macro_min,precision_macro_max,precision_micro,precision_micro_std,precision_micro_min,precision_micro_max,precision_weighted,precision_weighted_std,precision_weighted_min,precision_weighted_max,recall_macro,recall_macro_std,recall_macro_min,recall_macro_max,recall_micro,recall_micro_std,recall_micro_min,recall_micro_max,recall_weighted,recall_weighted_std,recall_weighted_min,recall_weighted_max,f1_macro,f1_macro_std,f1_macro_min,f1_macro_max,f1_micro,f1_micro_std,f1_micro_min,f1_micro_max,f1_weighted,f1_weighted_std,f1_weighted_min,f1_weighted_max,global_accuracy,global_precision_macro,global_precision_micro,global_precision_weighted,global_recall_macro,global_recall_micro,global_recall_weighted,global_f1_macro,global_f1_micro,global_f1_weighted,loss_client_mean,ce_client_mean,kd_client_mean,gnorm_client_mean,n_selected,tau,n_selected_next,select_metric,comm_down_mib,comm_up_mib,comm_saving,steps,skipped,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
11,50,0.0009016997428246386,0.5078026190597215,0.05378387290332582,0.3835939436183755,0.6200075585361419,0.5826101556692425,0.042904067396647885,0.4812954999159613,0.6621687295963445,0.5078026190597215,0.05378387290332582,0.3835939436183755,0.6200075585361419,0.6662432176738692,0.024826566048012238,0.5764127914353627,0.7149668218193563,0.5360973386314516,0.04544090665364406,0.42938835230833483,0.605589415368518,0.5078026190597215,0.05378387290332582,0.3835939436183755,0.6200075585361419,0.5078026190597215,0.05378387290332582,0.3835939436183755,0.6200075585361418,0.4650385970584956,0.04417369558374104,0.35717239760872976,0.5437235951857914,0.5078026190597215,0.05378387290332582,0.3835939436183755,0.6200075585361419,0.4935853382628688,0.06562447014681719,0.32600096862543637,0.6019193036520168,0.5362994191338386,0.64294203099884,0.5362994191338386,0.6968876698955426,0.6926538899483228,0.5362994191338386,0.5362994191338386,0.6195166780530135,0.5362994191338386,0.5229244068709962,0.05778827818414032,0.03482405941601469,0.022964213751727885,0.4551280613091753,20,0.5078026190597215,21,accuracy,30.389328002929688,30.389328002929688,0.6,84098,16,358.82683244500004,727.1384171010013,6.957276821136475,7.1641845703125,compiled,1087.5514213949991
12,50,0.0008819157493927215,0.5123524415121793,0.054247552456159004,0.3900033666801625,0.6261661764707249,0.5848603286481253,0.04531817018634301,0.4725190277961768,0.6750349488888459,0.5123524415121793,0.054247552456159004,0.3900033666801625,0.6261661764707249,0.6672196718689104,0.02573529721933166,0.5769978313640249,0.7109536258749842,0.541163170364146,0.04519162373789043,0.4424058137127371,0.6244529692472409,0.5123524415121793,0.054247552456159004,0.3900033666801625,0.6261661764707249,0.5123524415121793,0.05424755245615901,0.3900033666801625,0.6261661764707249,0.47084205009281793,0.0425166203688634,0.3715719391148947,0.5647721556164347,0.5123524415121793,0.054247552456159004,0.3900033666801625,0.6261661764707249,0.4980866503015005,0.06600260059990946,0.3157741964476725,0.6087171980685565,0.5516873683888711,0.6404076088947368,0.5516873683888711,0.693152922383407,0.7064986810279064,0.5516873683888711,0.5516873683888712,0.627203868903419,0.5516873683888711,0.5310055501747444,0.05785234285969572,0.03448422557489403,0.02336810823461387,0.4643706523976067,21,0.5123524415121793,18,accuracy,31.908794403076172,31.908794403076172,0.5800000000000001,84098,17,370.7830872020004,732.5605843330013,6.957276821136475,7.1641845703125,compiled,1105.121963589001
13,50,0.0008605829282983752,0.5084773805648607,0.052198899017255176,0.3901789023916439,0.6122591762013347,0.5817868191162049,0.0426506592622746,0.48137167296800465,0.6671466264035817,0.5084773805648607,0.052198899017255176,0.3901789023916439,0.6122591762013347,0.6667022230803852,0.02634171904800451,0.559846796857898,0.7139571393100816,0.5400785112062328,0.04737742449949091,0.4120513965364518,0.6151080474245489,0.5084773805648607,0.052198899017255176,0.3901789023916439,0.6122591762013347,0.5084773805648607,0.05219889901725519,0.3901789023916439,0.6122591762013347,0.46685704691176005,0.044342735431789605,0.3384216232294929,0.5602802992082099,0.5084773805648607,0.052198899017255176,0.3901789023916439,0.6122591762013347,0.49397742630353597,0.0657646397047691,0.318463640456663,0.5938780525844798,0.5262922109257181,0.6353500482121239,0.5262922109257181,0.695970021459045,0.6970330855235745,0.5262922109257181,0.5262922109257181,0.6144136088410583,0.5262922109257181,0.5106247497008334,0.05146121583782899,0.03081817592633442,0.02064304171248251,0.43448837114671485,18,0.5084773805648607,19,accuracy,27.35039520263672,27.35039520263672,0.64,84098,19,367.5767614230008,727.7397828009998,6.957276821136475,7.163691520690918,compiled,1096.9057836200009
14,50,0.0008377889406793518,0.5096861627772669,0.05084969679759719,0.4006642107774095,0.6160359352917196,0.5812119236625876,0.043241417924253775,0.45050887056513644,0.6678048191781143,0.5096861627772669,0.05084969679759719,0.4006642107774095,0.6160359352917196,0.6664318914038725,0.025238892889835798,0.5664256918456163,0.7090882396528453,0.5465273113242229,0.05204235636526858,0.4227077546968483,0.6722473918434877,0.5096861627772669,0.05084969679759719,0.4006642107774095,0.6160359352917196,0.5096861627772669,0.05084969679759719,0.4006642107774095,0.6160359352917195,0.4716714722893154,0.046427654273197005,0.34827588478241045,0.564348970986315,0.5096861627772669,0.05084969679759719,0.4006642107774095,0.6160359352917196,0.49444107558164413,0.06385191004747241,0.3221274665233713,0.5869251397327994,0.5334807189028358,0.6365195872383707,0.5334807189028358,0.6893137528400018,0.6980809493765265,0.5334807189028358,0.5334807189028358,0.6183574271379504,0.5334807189028358,0.5146108226015553,0.048218379120327046,0.02879666057193707,0.0194217218557518,0.4214451377000361,19,0.5096861627772669,19,accuracy,28.869861602783203,28.869861602783203,0.62,84098,18,361.5116222050001,726.3019910960011,6.957678318023682,7.163691520690918,compiled,1089.5766908139994
15,50,0.0008136274519200731,0.5105775385098309,0.05258185726225065,0.399005124174557,0.6234421670232052,0.5849907283354849,0.03779626994684291,0.526761769676571,0.6702187655736258,0.5105775385098309,0.05258185726225065,0.399005124174557,0.6234421670232052,0.6677719883818639,0.023598517987555533,0.5851544348800665,0.7149101238701032,0.5493432064478061,0.052004272780886845,0.4176206872608096,0.643464047633842,0.5105775385098309,0.05258185726225065,0.399005124174557,0.6234421670232052,0.5105775385098309,0.05258185726225065,0.399005124174557,0.6234421670232051,0.4748616400941838,0.045424034249503135,0.34269702135217495,0.5536502110310006,0.5105775385098309,0.05258185726225065,0.399005124174557,0.6234421670232052,0.49457003582969733,0.06469555180335182,0.3315557080767576,0.6222428707326075,0.5442303994956763,0.6284163320704406,0.5442303994956763,0.6949313961255525,0.7089647367238316,0.5442303994956763,0.5442303994956763,0.6221813779491923,0.5442303994956763,0.5285931593897807,0.04561961877453378,0.02690131190769538,0.01871831899588457,0.4095797781270359,19,0.5105775385098309,23,accuracy,28.869861602783203,28.869861602783203,0.62,84098,22,364.5233991720015,728.0932467220009,6.957678318023682,7.1641845703125,compiled,1094.3751784800006
16,50,0.000788197746760474,0.5179978465513086,0.05348629867103677,0.395313670421991,0.6094108328300659,0.5909163766102205,0.04081295787484061,0.5191722836717856,0.6710092006158848,0.5179978465513086,0.05348629867103677,0.395313670421991,0.6094108328300659,0.6726342794875927,0.025799360227205814,0.5841505183397521,0.7173062764203124,0.5590122625846675,0.05082943285526857,0.42690793846183894,0.6349141570815693,0.5179978465513086,0.05348629867103677,0.395313670421991,0.6094108328300659,0.5179978465513088,0.053486298671036776,0.395313670421991,0.6094108328300659,0.48618102133049723,0.04469086051254598,0.34818570693577616,0.5684464334191414,0.5179978465513086,0.05348629867103677,0.395313670421991,0.6094108328300659,0.5028352386876458,0.06470602015827003,0.33533802160304543,0.6073469685369973,0.5752727145673174,0.6490180376597732,0.5752727145673174,0.7042493784540094,0.7207036783074907,0.5752727145673174,0.5752727145673175,0.6439017515294518,0.5752727145673174,0.5605251182398125,0.04864403449934038,0.02852681988526283,0.020117212791400375,0.445769128934725,23,0.5179978465513086,21,accuracy,34.94772720336914,34.94772720336914,0.54,84098,22,359.55274939800074,726.1012248869993,6.957276821136475,7.1641845703125,compiled,1087.2244710279992
17,50,0.00076160432131371,0.5191862967289491,0.0532159490539787,0.40205706666909513,0.607010760645767,0.5963618642462876,0.047756743722269394,0.5051464557735339,0.7188640127476722,0.5191862967289491,0.0532159490539787,0.40205706666909513,0.607010760645767,0.6755215856610539,0.028286797053665866,0.5933347629958841,0.7508488160466942,0.5602054687288301,0.05151217746675393,0.4416396758221607,0.6672383891379734,0.5191862967289491,0.0532159490539787,0.40205706666909513,0.607010760645767,0.5191862967289491,0.0532159490539787,0.40205706666909513,0.607010760645767,0.4887016536073169,0.04748374623192015,0.38519471680675965,0.6082866855590501,0.5191862967289491,0.0532159490539787,0.40205706666909513,0.607010760645767,0.504436694851953,0.06550321480652326,0.3355116822356452,0.6204092043736138,0.554998200503413,0.6561289887703539,0.554998200503413,0.7051718299476297,0.7129241918589466,0.554998200503413,0.554998200503413,0.6359464506945243,0.554998200503413,0.5334944013265095,0.04446742345207049,0.026468551027711684,0.017998870027116795,0.42982496843262846,21,0.5191862967289491,23,accuracy,31.908794403076172,31.908794403076172,0.5800000000000001,84098,16,354.66684447600346,730.2406385419999,6.957276821136475,7.1641845703125,compiled,1086.615530985
18,50,0.0007339564536692134,0.5299139875013741,0.05594780613981645,0.40714128338814215,0.6231747282843786,0.6046041411709882,0.04710052290142305,0.4956949187978425,0.7138883059219208,0.5299139875013741,0.05594780613981645,0.40714128338814215,0.6231747282843786,0.6804379545104373,0.028903562518964934,0.6085092434595408,0.7495998575944673,0.5744392081567985,0.054688390275371646,0.44758308259840607,0.6662522500403254,0.5299139875013741,0.05594780613981645,0.40714128338814215,0.6231747282843786,0.5299139875013741,0.05594780613981645,0.40714128338814215,0.6231747282843786,0.5018949611783771,0.050660220262134736,0.3765977344682634,0.6068551900539585,0.5299139875013741,0.05594780613981645,0.40714128338814215,0.6231747282843786,0.5146557439460634,0.06926602777456844,0.32371240233204185,0.6149969235530939,0.5738210370211227,0.6641259852638125,0.5738210370211227,0.7158637826223676,0.7276241576488595,0.5738210370211227,0.5738210370211227,0.6533530976885414,0.5738210370211227,0.5635948235679714,0.0472688858155538,0.027667548915743176,0.019601332459347597,0.45188476133865935,23,0.5299139875013741,19,accuracy,34.94772720336914,34.94772720336914,0.54,84098,24,350.0252966450025,730.0842042620025,6.957276821136475,7.1641845703125,compiled,1081.655346945001
19,50,0.000705367754845585,0.527261608518565,0.05262257374295821,0.4121763426739581,0.6027009825818209,0.6009249045218857,0.04466162796203453,0.4862404379403334,0.691542698258688,0.527261608518565,0.05262257374295821,0.4121763426739581,0.6027009825818209,0.6801879677255542,0.027078563010033294,0.6065690702283109,0.737150797103471,0.5747944766442522,0.050167359777872934,0.44836763589100365,0.6641778477141096,0.527261608518565,0.05262257374295821,0.4121763426739581,0.6027009825818209,0.527261608518565,0.0526225737429582,0.4121763426739581,0.6027009825818209,0.5005667561507519,0.048370167526515906,0.39861617779571046,0.5940961896389103,0.527261608518565,0.05262257374295821,0.4121763426739581,0.6027009825818209,0.51102972867209,0.06625194841306689,0.34250970074149556,0.6039234899532708,0.5457975830711835,0.6599913622295654,0.5457975830711835,0.7076323148361309,0.7099985326522232,0.5457975830711835,0.5457975830711836,0.6354136466873238,0.5457975830711835,0.5282166065899223,0.04182577186638929,0.02498219343042442,0.01684357677660235,0.42204115158032157,19,0.527261608518565,20,accuracy,28.869861602783203,28.869861602783203,0.62,84098,11,349.7985630330004,728.3330204659978,6.957276821136475,7.1641845703125,compiled,1079.817199609999
20,50,0.0006759557019385474,0.526425904276074,0.04968120871357556,0.4140573346653852,0.5978545614613343,0.6012891621161186,0.04240250559686374,0.4947577432894541,0.6771108954447195,0.526425904276074,0.04968120871357556,0.4140573346653852,0.5978545614613343,0.6790780188271904,0.026582487619783806,0.6085231080272473,0.724648192732843,0.5741745446067709,0.05741452976167245,0.4407924428346245,0.6633432689005268,0.526425904276074,0.04968120871357556,0.4140573346653852,0.5978545614613343,0.526425904276074,0.04968120871357555,0.41405733466538513,0.5978545614613344,0.5014247635856166,0.05083149688441137,0.3776544550930697,0.5891095089743432,0.526425904276074,0.04968120871357556,0.4140573346653852,0.5978545614613343,0.5115859400987627,0.06284586331125802,0.33659428690903725,0.5940541794315427,0.5588802438506049,0.648303111112784,0.5588802438506049,0.7036202722002152,0.7217612926458343,0.5588802438506049,0.5588802438506049,0.6397281247048399,0.5588802438506049,0.5433639912699135,0.03912285680086994,0.02335779831444434,0.015765060282949172,0.41616280417629603,20,0.526425904276074,19,accuracy,30.389328002929688,30.389328002929688,0.6,84098,14,355.20653476499865,726.7702190970012,6.957276821136475,7.1641845703125,compiled,1083.5756934269994
21,50,0.000645841155382361,0.5268996425446154,0.04861707012000855,0.4188878655758858,0.5853101234669316,0.5997225632744633,0.04464965308089553,0.5022204003412112,0.6992086609143563,0.5268996425446154,0.04861707012000855,0.4188878655758858,0.5853101234669316,0.6777294951945626,0.026439382430565175,0.5969901468863139,0.7215289812270811,0.5780897943820481,0.05029526298230745,0.4224920081524772,0.6611477717677575,0.5268996425446154,0.04861707012000855,0.4188878655758858,0.5853101234669316,0.5268996425446154,0.04861707012000855,0.41888786557588586,0.5853101234669316,0.5044174807661669,0.04596619594267821,0.3653980903113077,0.5909734893830803,0.5268996425446154,0.04861707012000855,0.4188878655758858,0.5853101234669316,0.5113996098079914,0.06192976486758632,0.35367880845497457,0.5875770334978959,0.5529771702286601,0.6543313392895709,0.5529771702286601,0.7035068902863387,0.7104658189990214,0.5529771702286601,0.5529771702286601,0.6349199990289921,0.5529771702286601,0.536615877167985,0.03701448667474788,0.021769628963611717,0.0152448575218046,0.3978121447091308,19,0.5268996425446154,18,accuracy,28.869861602783203,28.869861602783203,0.62,84098,17,360.51495003299715,728.6427000669973,6.957276821136475,7.1641845703125,compiled,1090.9252190469997
