round,cid,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted
2,17,0.5493538306510628,0.6206722554649347,0.5493538306510628,0.6914959494203974,0.49813232708435745,0.5493538306510628,0.5493538306510628,0.4569574682703764,0.5493538306510628,0.5548412831414649
2,18,0.5869451424417937,0.5856685918356164,0.5869451424417937,0.6918277245764517,0.5784150390030856,0.5869451424417937,0.5869451424417937,0.5013457058028632,0.5869451424417937,0.586978085676981
2,19,0.5901403756018184,0.6908553534243911,0.5901403756018184,0.721041006485276,0.5737426645679146,0.5901403756018184,0.5901403756018184,0.518505973062287,0.5901403756018184,0.5522611851831635
2,20,0.6023265869325046,0.5327473108096977,0.6023265869325046,0.6633714304737259,0.5017794425771456,0.6023265869325046,0.6023265869325046,0.44319957710392494,0.6023265869325046,0.5732905414998077
2,21,0.5832833318294938,0.5428956609986386,0.5832833318294938,0.6857924141108387,0.6110997121262358,0.5832833318294938,0.5832833318294938,0.484375966098459,0.5832833318294938,0.5415003300690165
2,22,0.3418879966933495,0.5931770706833324,0.3418879966933495,0.6698311877549034,0.4406145334485564,0.3418879966933495,0.3418879966933495,0.37146659671574866,0.3418879966933495,0.3146654944002516
2,23,0.40033060929291076,0.4525758006051846,0.40033060929291076,0.5513331553876324,0.4850148920423815,0.40033060929291076,0.40033060929291076,0.37606893164204763,0.40033060929291076,0.3189621732718529
2,24,0.4605761567120386,0.6401878367141853,0.4605761567120386,0.6728173033140161,0.43893248015204106,0.4605761567120386,0.46057615671203866,0.43447926450877866,0.4605761567120386,0.48428362560840577
2,25,0.3991482289896345,0.49064773920113264,0.3991482289896345,0.6026516564112898,0.48926027231373237,0.3991482289896345,0.3991482289896344,0.36320388970015843,0.3991482289896345,0.3640775432151435
2,26,0.6801715176256347,0.5606015431641085,0.6801715176256347,0.6779731074804066,0.5804515306273323,0.6801715176256347,0.6801715176256347,0.5178166438386619,0.6801715176256347,0.6472547095609908
2,27,0.5958802725644932,0.634287586819585,0.5958802725644932,0.702216092998058,0.6083769594514046,0.5958802725644932,0.595880272564493,0.5424456901260251,0.5958802725644932,0.5639440620988201
2,28,0.42078353974963906,0.40922072316975605,0.42078353974963906,0.5912579653547702,0.44758668598114426,0.42078353974963906,0.420783539749639,0.35011560825001264,0.42078353974963906,0.40821893648133284
2,29,0.5100679348293238,0.4666075081540645,0.5100679348293238,0.5444283739157455,0.49312122669469993,0.5100679348293238,0.5100679348293238,0.41424112860700407,0.5100679348293238,0.4915342935198909
2,30,0.5540217424535209,0.5198861765273541,0.5540217424535209,0.6651231360715671,0.5362653132837787,0.5540217424535209,0.554021742453521,0.4517531488657671,0.5540217424535209,0.54862191000888
2,31,0.4781768409389051,0.6300868203071208,0.4781768409389051,0.6698145901497585,0.5461704093134041,0.4781768409389051,0.4781768409389051,0.4683557992112566,0.4781768409389051,0.47394236657710526
2,32,0.5587364885590953,0.6261951169305188,0.5587364885590953,0.7083169887364809,0.4960304074088967,0.5587364885590953,0.5587364885590953,0.47156276379574347,0.5587364885590953,0.5552308855648356
2,33,0.34497153375745016,0.5380276358286606,0.34497153375745016,0.6352170524033652,0.35993576410675493,0.34497153375745016,0.34497153375745016,0.3039629584511084,0.34497153375745016,0.3361847663678973
2,34,0.612614708034118,0.6763518745614687,0.612614708034118,0.7203683160808108,0.46112686621258775,0.612614708034118,0.6126147080341181,0.4280933833703753,0.612614708034118,0.6077352114270658
2,35,0.5596144458921158,0.5600526984031737,0.5596144458921158,0.6760172386635661,0.5564186833878704,0.5596144458921158,0.559614445892116,0.4946674955332552,0.5596144458921158,0.5646415651823913
2,36,0.595193462377326,0.6423534570636359,0.595193462377326,0.7361362120513172,0.5251957343373335,0.595193462377326,0.595193462377326,0.49324110869080673,0.595193462377326,0.6097396222265677
2,37,0.44767841708976286,0.6059287515323618,0.44767841708976286,0.6851525055698768,0.5054811281072621,0.44767841708976286,0.44767841708976286,0.4633417034867151,0.44767841708976286,0.4457431039474888
2,38,0.5970690647068865,0.6466942515252077,0.5970690647068865,0.7058354438655755,0.5718006465879902,0.5970690647068865,0.5970690647068866,0.537572378129096,0.5970690647068865,0.6127291123283627
2,39,0.5298015312772765,0.5432849788031766,0.5298015312772765,0.6800421420694853,0.49341360816162316,0.5298015312772765,0.5298015312772765,0.4590675523959519,0.5298015312772765,0.5307159633309626
2,40,0.5426746457203343,0.5965519471950167,0.5426746457203343,0.6997819351200587,0.5887107043540386,0.5426746457203343,0.5426746457203343,0.5069571551566303,0.5426746457203343,0.5723703379405646
2,41,0.565428032542035,0.6047087871188126,0.565428032542035,0.6823192582897197,0.4630148583512095,0.565428032542035,0.565428032542035,0.43243746755788626,0.565428032542035,0.5668201720748045
2,42,0.499193269836302,0.482449310507575,0.499193269836302,0.5966110377079337,0.435554280574327,0.499193269836302,0.499193269836302,0.3718273020794971,0.499193269836302,0.500542907484393
2,43,0.48528571201568427,0.6512937629918772,0.48528571201568427,0.6730563239668388,0.5806265444728905,0.48528571201568427,0.48528571201568427,0.5382741547038505,0.48528571201568427,0.4905658569175506
2,44,0.5919192427933948,0.6551145575923911,0.5919192427933948,0.7052283949911877,0.5423767817723677,0.5919192427933948,0.5919192427933948,0.4943970036032591,0.5919192427933948,0.5571437277761242
2,45,0.5630163447071616,0.6162724496622898,0.5630163447071616,0.7001256833658089,0.5095831421768994,0.5630163447071616,0.5630163447071616,0.461180714165751,0.5630163447071616,0.5442795468638777
2,46,0.46778724551387313,0.5025464238666661,0.46778724551387313,0.5233282429401851,0.49757318474676937,0.46778724551387313,0.46778724551387313,0.43005325133859085,0.46778724551387313,0.45168826094069
2,47,0.5565058190227744,0.49553819490262896,0.5565058190227744,0.6685871720394743,0.49014692159779394,0.5565058190227744,0.5565058190227744,0.44112957402177344,0.5565058190227744,0.5700798163272833
2,48,0.5209560739770119,0.49718805620370504,0.5209560739770119,0.6126404150838665,0.49689705314676297,0.5209560739770119,0.5209560739770119,0.42677313195616706,0.5209560739770119,0.4356018305134983
2,49,0.35071245289737535,0.4114079712431612,0.35071245289737535,0.41539303368537017,0.4124154072360058,0.35071245289737535,0.35071245289737535,0.34621882168238105,0.35071245289737535,0.3298883302804327
3,0,0.613636234808239,0.5398926469640394,0.613636234808239,0.6872286832080843,0.5714277737755249,0.613636234808239,0.6136362348082391,0.4994350855297635,0.613636234808239,0.6137123967681666
3,1,0.48530699188753673,0.4464508593584571,0.48530699188753673,0.6162383729570501,0.4876102124400046,0.48530699188753673,0.4853069918875367,0.3897159200769643,0.48530699188753673,0.4864348334042474
3,2,0.566533006149883,0.4996003689256657,0.566533006149883,0.6604695214049876,0.4561482585893401,0.566533006149883,0.566533006149883,0.4091659175411447,0.566533006149883,0.5615421343277232
3,3,0.6275917420344282,0.6246304986000241,0.6275917420344282,0.6896517998423388,0.4805477201668104,0.6275917420344282,0.6275917420344281,0.4766786045606488,0.6275917420344282,0.6245626176794843
3,4,0.5337033676930473,0.5101843101937058,0.5337033676930473,0.6623465609295561,0.49598497836309946,0.5337033676930473,0.5337033676930472,0.40841697045379666,0.5337033676930473,0.5181650505075845
3,5,0.4073082699808007,0.6120582402946653,0.4073082699808007,0.6847429374382532,0.4881860344164073,0.4073082699808007,0.4073082699808007,0.4628620234528148,0.4073082699808007,0.4378582064848202
