round,evaluated,lr,accuracy,accuracy_std,accuracy_min,accuracy_max,precision_macro,precision_macro_std,precision_macro_min,precision_macro_max,precision_micro,precision_micro_std,precision_micro_min,precision_micro_max,precision_weighted,precision_weighted_std,precision_weighted_min,precision_weighted_max,recall_macro,recall_macro_std,recall_macro_min,recall_macro_max,recall_micro,recall_micro_std,recall_micro_min,recall_micro_max,recall_weighted,recall_weighted_std,recall_weighted_min,recall_weighted_max,f1_macro,f1_macro_std,f1_macro_min,f1_macro_max,f1_micro,f1_micro_std,f1_micro_min,f1_micro_max,f1_weighted,f1_weighted_std,f1_weighted_min,f1_weighted_max,global_accuracy,global_precision_macro,global_precision_micro,global_precision_weighted,global_recall_macro,global_recall_micro,global_recall_weighted,global_f1_macro,global_f1_micro,global_f1_weighted,loss_client_mean,ce_client_mean,kd_client_mean,gnorm_client_mean,n_selected,tau,n_selected_next,select_metric,comm_down_mib,comm_up_mib,comm_saving,steps,skipped,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
11,100,0.0009016997428246386,0.4548958173714934,0.05394803477565446,0.2987895655774563,0.5556391056395099,0.5164488917158784,0.049810680258396495,0.3714180258398022,0.6383948452792401,0.4548958173714934,0.05394803477565446,0.2987895655774563,0.5556391056395099,0.6185019408953117,0.04051690128287545,0.3932946654709697,0.686771146482813,0.4810749461555494,0.05773527362481392,0.3419544947266646,0.5854041999338635,0.4548958173714934,0.05394803477565446,0.2987895655774563,0.5556391056395099,0.4548958173714934,0.05394803477565446,0.2987895655774563,0.5556391056395099,0.4058924111908182,0.05304358289620443,0.2685334752384741,0.5112394419535237,0.4548958173714934,0.05394803477565446,0.2987895655774563,0.5556391056395099,0.4412187708781329,0.0693550345451934,0.27292182919769703,0.5637590110692869,0.5391794499998745,0.5824806577999713,0.5391794499998745,0.6766272686083713,0.6965544415154683,0.5391794499998745,0.5391794499998745,0.5927447979000302,0.5391794499998745,0.5203144925090504,0.0541909697061255,0.030501216414525592,0.023689753859467203,0.5357242576710203,48,0.4548958173714934,44,accuracy,72.93438720703125,72.93438720703125,0.52,168200,48,580.7903099610012,1602.461775347001,7.047281265258789,7.311028003692627,compiled,2186.383480448003
12,100,0.0008819157493927215,0.45654608165542165,0.05032454278029618,0.3502305427863418,0.573277796275056,0.518606346795029,0.049509056140295195,0.3819877518741132,0.6384593539554586,0.45654608165542165,0.05032454278029618,0.3502305427863418,0.573277796275056,0.6232241001918193,0.030509655327382836,0.49890019601831237,0.6827412503739532,0.48330933145227983,0.05775807908405666,0.3385119878353004,0.5984293557738636,0.45654608165542165,0.05032454278029618,0.3502305427863418,0.573277796275056,0.45654608165542165,0.050324542780296175,0.3502305427863418,0.5732777962750559,0.4078099334206728,0.052444253765624546,0.2924742252359336,0.5379742987100605,0.45654608165542165,0.05032454278029618,0.3502305427863418,0.573277796275056,0.4424530880018298,0.0658913471020556,0.2881549141540941,0.5910465456078963,0.5312920515589922,0.5793188226031557,0.5312920515589922,0.6714718145800866,0.6955569288086225,0.5312920515589922,0.5312920515589922,0.5895636670000597,0.5312920515589922,0.5109044021572857,0.05084072327355826,0.028513596540937942,0.02232713352435986,0.5074227801143676,44,0.45654608165542165,45,accuracy,66.85652160644531,66.85652160644531,0.56,168200,45,584.2015170269988,1595.9624724160021,7.047455787658691,7.310853481292725,compiled,2183.0413230019985
13,100,0.0008605829282983752,0.45543505768750236,0.04947858967700197,0.34948890672846317,0.5475771007391921,0.5188781901071681,0.046944481220423204,0.3817101712215715,0.6376631907077748,0.45543505768750236,0.04947858967700197,0.34948890672846317,0.5475771007391921,0.6231823226212118,0.027391610426766872,0.5293914580202594,0.6784780551543059,0.4833682788865745,0.056027060046955776,0.34410787431926876,0.5847315519132916,0.45543505768750236,0.04947858967700197,0.34948890672846317,0.5475771007391921,0.45543505768750236,0.04947858967700198,0.34948890672846317,0.5475771007391922,0.40649581834792775,0.04931734909868956,0.29053414506450503,0.5120292074280796,0.45543505768750236,0.04947858967700197,0.34948890672846317,0.5475771007391921,0.44116530028902695,0.06509600250351293,0.2823701814023309,0.5523955703051344,0.5287128195802326,0.5758008053815654,0.5287128195802326,0.6717156108634916,0.6910732070502024,0.5287128195802326,0.5287128195802326,0.5853168588014492,0.5287128195802326,0.5073807538954748,0.048784103490855414,0.027318071258520604,0.021466029931115793,0.49863342055487403,45,0.45543505768750236,47,accuracy,68.3759880065918,68.3759880065918,0.55,168200,34,584.0004541810013,1595.8626821380021,7.047281265258789,7.311028003692627,compiled,2183.012993089
14,100,0.0008377889406793518,0.45660097164452423,0.04762105952025195,0.34293489204832517,0.5647589710689456,0.5181816664852975,0.04758531142108414,0.3792661180772382,0.6363188630967185,0.45660097164452423,0.04762105952025195,0.34293489204832517,0.5647589710689456,0.625836754413089,0.02890105668639559,0.5381729093387915,0.696429904059753,0.48911738255153286,0.05677255807310829,0.3336477597824874,0.6003430330185638,0.45660097164452423,0.04762105952025195,0.34293489204832517,0.5647589710689456,0.45660097164452423,0.04762105952025196,0.3429348920483252,0.5647589710689456,0.41115761375711285,0.04741142017017439,0.298191342808391,0.5310355856753564,0.45660097164452423,0.04762105952025195,0.34293489204832517,0.5647589710689456,0.4433539630794073,0.06345869977651976,0.2918578602922721,0.5558437227371794,0.5413484172003439,0.5799475859421311,0.5413484172003439,0.6764703492116748,0.7006620461864459,0.5413484172003439,0.5413484172003438,0.5940898312742875,0.5413484172003439,0.5244072980279871,0.046373295196776375,0.025898961402330535,0.020474324865858606,0.48674064610433354,47,0.45660097164452423,44,accuracy,71.41492080688477,71.41492080688477,0.53,168200,46,611.275013456001,1586.4658876070025,7.047455787658691,7.310853481292725,compiled,2200.8931585190003
15,100,0.0008136274519200731,0.45607406714942544,0.049441851515080876,0.32099794607420284,0.5784935021586061,0.5199918887478661,0.04910044656181143,0.3761945188317075,0.6316993982818888,0.45607406714942544,0.049441851515080876,0.32099794607420284,0.5784935021586061,0.6228388347315946,0.03254359181374399,0.4525926184551913,0.6840361856175592,0.49110992016269805,0.05860473838016963,0.3512642890747142,0.6122037135735825,0.45607406714942544,0.049441851515080876,0.32099794607420284,0.5784935021586061,0.4560740671494255,0.04944185151508089,0.3209979460742028,0.5784935021586061,0.41276213744363993,0.05014796757961932,0.29211046857830486,0.5473226088112226,0.45607406714942544,0.049441851515080876,0.32099794607420284,0.5784935021586061,0.44209264089708616,0.06516990588680767,0.29434773366593053,0.5807901107473571,0.5169509047337307,0.551483077562434,0.5169509047337307,0.6570123846375666,0.6868527092203354,0.5169509047337307,0.5169509047337307,0.564850544421884,0.5169509047337307,0.48545107329733633,0.0445678647189714,0.02481018251161069,0.019757682260970674,0.47733765761832836,44,0.45607406714942544,40,accuracy,66.85652160644531,66.85652160644531,0.56,168200,41,612.2433060570002,1595.6545487369985,7.131636142730713,7.311028003692627,compiled,2211.0985160029995
16,100,0.000788197746760474,0.4550717926191926,0.0456483685087546,0.35095526645698405,0.565365493879342,0.5175027999633319,0.04677536429822086,0.3709653880414675,0.6288682051998342,0.4550717926191926,0.0456483685087546,0.35095526645698405,0.565365493879342,0.6227976884774715,0.027883580038084367,0.5452588547548693,0.6896895384590278,0.4891677837825846,0.05751095569507395,0.3516558966255253,0.6051068918417835,0.4550717926191926,0.0456483685087546,0.35095526645698405,0.565365493879342,0.4550717926191926,0.0456483685087546,0.35095526645698405,0.565365493879342,0.41015010094823606,0.04887565878173255,0.2851435148863539,0.5190604767292726,0.4550717926191926,0.0456483685087546,0.35095526645698405,0.565365493879342,0.4397413933639194,0.061545613644773,0.2875438304360674,0.5619592687206212,0.5182128290121409,0.5655436477856772,0.5182128290121409,0.6665378873819985,0.6869864288005029,0.5182128290121409,0.5182128290121409,0.5740120203759947,0.5182128290121409,0.4920484478038978,0.040995179230549184,0.022843570325270523,0.018151617233340127,0.44625802322801195,40,0.4550717926191926,47,accuracy,60.778656005859375,60.778656005859375,0.6,168200,38,613.4064533290002,1604.0093469940039,7.047455787658691,7.311028003692627,compiled,2220.4964171180036
17,100,0.00076160432131371,0.46083681655719,0.05091573201633013,0.36143444177924633,0.5870424351310055,0.5199324305968084,0.04941939426419951,0.3744631875828387,0.638877557407134,0.46083681655719,0.05091573201633013,0.36143444177924633,0.5870424351310055,0.6260949723196483,0.02777396883892554,0.5516271838544453,0.6880138261976986,0.495199623073152,0.06150324396118517,0.35110108616449187,0.621166308202273,0.46083681655719,0.05091573201633013,0.36143444177924633,0.5870424351310055,0.46083681655719,0.05091573201633013,0.36143444177924633,0.5870424351310055,0.41581961198602196,0.05397670367472226,0.2722105466773813,0.5618116853731996,0.46083681655719,0.05091573201633013,0.36143444177924633,0.5870424351310055,0.44500930986714565,0.06621345987049324,0.28447623462013616,0.5824172285690068,0.5344427735460155,0.5729334382171641,0.5344427735460155,0.6676821248744127,0.6930316302357474,0.5344427735460155,0.5344427735460155,0.5847314424245404,0.5344427735460155,0.5131015196347934,0.042945055377553,0.02370193811721153,0.019243120028817562,0.4701828609596934,47,0.46083681655719,48,accuracy,71.41492080688477,71.41492080688477,0.53,168200,48,577.9044757999945,1599.5973246360008,7.047455787658691,7.311028003692627,compiled,2180.5242365319937
18,100,0.0007339564536692134,0.46403118179580377,0.05116170915901901,0.33097625454369406,0.577624837346045,0.5247149603598005,0.0496610129029881,0.37120502469087835,0.629593697434037,0.46403118179580377,0.05116170915901901,0.33097625454369406,0.577624837346045,0.6274695404769015,0.03131897040318161,0.48940570457479576,0.7048678774123598,0.5019010451547659,0.06308966907707894,0.3484763841933275,0.6176989475690973,0.46403118179580377,0.05116170915901901,0.33097625454369406,0.577624837346045,0.46403118179580377,0.05116170915901901,0.33097625454369406,0.577624837346045,0.42324066296953433,0.05871311570736025,0.2857940278178239,0.5812597733197389,0.46403118179580377,0.05116170915901901,0.33097625454369406,0.577624837346045,0.4485084717281557,0.06702986295758276,0.28022229047378283,0.5881495238561277,0.5276393476167426,0.5592040151608126,0.5276393476167426,0.6610779693034099,0.6872864160164367,0.5276393476167426,0.5276393476167427,0.5721484031927088,0.5276393476167426,0.500424222787961,0.04332417305002842,0.023855348778647655,0.019468828448863825,0.48032297497195386,48,0.46403118179580377,48,accuracy,72.93438720703125,72.93438720703125,0.52,168200,43,574.9746808799973,1599.7564596619995,7.047455787658691,7.310853481292725,compiled,2177.7619192150014
19,100,0.000705367754845585,0.46535300008558417,0.04963694532794095,0.33272445641775383,0.5797871139317834,0.5256895604469521,0.051418451489747455,0.36724456345279405,0.6159027019568509,0.46535300008558417,0.04963694532794095,0.33272445641775383,0.5797871139317834,0.6283342359796477,0.028774009170993802,0.5477937536110049,0.6867299861090717,0.5031423819406161,0.0642838434676476,0.3505926963995996,0.6169303058286089,0.46535300008558417,0.04963694532794095,0.33272445641775383,0.5797871139317834,0.46535300008558417,0.04963694532794095,0.33272445641775383,0.5797871139317834,0.4247691275294347,0.059176897921041784,0.2860158419920982,0.5561767003766724,0.46535300008558417,0.04963694532794095,0.33272445641775383,0.5797871139317834,0.45032645133697935,0.06508058092279695,0.2740695037485791,0.5716019833070793,0.5308709145317643,0.5664325489327284,0.5308709145317643,0.6653980579486727,0.6886115801329378,0.5308709145317643,0.5308709145317643,0.577207071616632,0.5308709145317643,0.5053221747298372,0.0416460479263442,0.02311057733739212,0.018535469369117107,0.4670038195780386,48,0.46535300008558417,47,accuracy,72.93438720703125,72.93438720703125,0.52,168200,41,691.942205956,1360.0809864359999,7.010437965393066,7.330869197845459,compiled,2055.07202047
20,100,0.0006759557019385474,0.4704600401641319,0.05096631385096841,0.34057301212311514,0.5935742406872451,0.5317000860292609,0.05507336153247153,0.36775969857870117,0.6681690259743489,0.4704600401641319,0.05096631385096841,0.34057301212311514,0.5935742406872451,0.6322942821600652,0.029096600044906745,0.5468510151168806,0.6891033380055407,0.5115771233447215,0.060753702989150025,0.34955229721435627,0.6174222544105569,0.4704600401641319,0.05096631385096841,0.34057301212311514,0.5935742406872451,0.4704600401641319,0.05096631385096841,0.3405730121231151,0.5935742406872451,0.43392416294315367,0.05761416645396102,0.2921379579930521,0.5421134204453033,0.4704600401641319,0.05096631385096841,0.34057301212311514,0.5935742406872451,0.4556076178262597,0.06672085676600602,0.27601975778330934,0.6004913751229513,0.5441908133585185,0.5909097290286347,0.5441908133585185,0.6826259999594944,0.694310914187088,0.5441908133585185,0.5441908133585185,0.5975486455792196,0.5441908133585185,0.52932875079415,0.04219880311449249,0.02317577559263264,0.019023026391880166,0.4622683970692454,47,0.4704600401641319,45,accuracy,71.41492080688477,71.41492080688477,0.53,168200,45,611.2051104409998,1359.4225064830002,7.159336566925049,7.310853481292725,compiled,1973.69797057
21,100,0.000645841155382361,0.46949263674617553,0.04905250559495922,0.3568520211650163,0.5704274085492861,0.533256863480182,0.0532676827342937,0.3711346861944062,0.6534528092542036,0.46949263674617553,0.04905250559495922,0.3568520211650163,0.5704274085492861,0.6340448840645201,0.028784129078770187,0.5552921269679113,0.6998057395231397,0.51264130470648,0.06145811622467482,0.3388272228761654,0.6177704740095343,0.46949263674617553,0.04905250559495922,0.3568520211650163,0.5704274085492861,0.46949263674617564,0.04905250559495922,0.3568520211650163,0.5704274085492861,0.4341607560692769,0.05791742768061693,0.2871286164883782,0.5631538580065459,0.46949263674617553,0.04905250559495922,0.3568520211650163,0.5704274085492861,0.45460476133324024,0.0666700553115159,0.2786763088132699,0.5949650535878511,0.5151927598627792,0.5535626479699629,0.5151927598627792,0.6613435243321159,0.6751665275717316,0.5151927598627792,0.5151927598627792,0.5533428899064283,0.5151927598627792,0.48619795454595227,0.038521596745317147,0.02152945848665182,0.016992137076686852,0.4492947301246098,45,0.46949263674617553,46,accuracy,68.3759880065918,68.3759880065918,0.55,168200,43,597.1197804179992,1358.4847990050002,7.150234222412109,7.311028003692627,compiled,1958.4205744499995
